ano;mes;mes_nome;mes_ordem;produto;volume_importacao_barris;dispendio_importacao_usd_fob;volume_producao_barris;volume_derivado_usado_barris;volume_derivado_base;custo_medio_ponderado_usd_por_barril;receita_liquida_nao_obtida_usd;lucro_nao_auferido_usd;unidade_valor
2017;NOV;Novembro;11;ÓLEO DIESEL;8022212,56024256;611416300,0;21349972,00145425;21349972,00145425;producao_brasil;38,98809765514427;298645493,2909381;910061793,2909381;US$
2017;DEZ;Dezembro;12;ÓLEO DIESEL;7903774,249375174;611012298,0;20760230,55906;20760230,55906;producao_brasil;39,422895353546735;299422632,86882544;910434930,8688254;US$
2018;JAN;Janeiro;1;ÓLEO DIESEL;10302115,81775938;797492005,0;18504242,19770048;18504242,19770048;producao_brasil;43,74374779575536;346838848,90527177;1144330853,9052718;US$
2018;FEV;Fevereiro;2;ÓLEO DIESEL;6094123,631237019;482270621,0;17470560,04536256;17470560,04536256;producao_brasil;39,00050748598388;244596706,6994294;726867327,6994294;US$
2018;MAR;Março;3;ÓLEO DIESEL;6695410,051508968;530279263,0;20778739,829206258;20778739,829206258;producao_brasil;38,20856198600707;274457273,0251848;804736536,0251849;US$
2018;ABR;Abril;4;ÓLEO DIESEL;7287328,080317348;582503613,0;21263871,122621927;21263871,122621927;producao_brasil;39,02114174422678;298143751,04125273;880647364,0412527;US$
2018;MAI;Maio;5;ÓLEO DIESEL;4633078,504973287;397968566,0;24238109,71726146;24238109,71726146;producao_brasil;34,77242783372457;236865178,03783587;634833744,0378358;US$
2018;JUN;Junho;6;ÓLEO DIESEL;4214692,768362759;374957548,0;23567637,370339192;23567637,370339192;producao_brasil;34,70365795255526;228692291,79163048;603649839,7916305;US$
2018;JUL;Julho;7;ÓLEO DIESEL;4493918,009028568;392857692,0;24803985,942620438;24803985,942620438;producao_brasil;34,57439625159593;237483190,0336632;630340882,0336633;US$
2018;AGO;Agosto;8;ÓLEO DIESEL;4636440,762773779;418898343,0;23053419,118186433;23053419,118186433;producao_brasil;35,942176133545274;252254572,47163594;671152915,4716359;US$
2018;SET;Setembro;9;ÓLEO DIESEL;2975395,5654479815;277594965,0;21800895,116162613;21800895,116162613;producao_brasil;33,20179576011459;178806489,13044545;456401454,1304455;US$
2018;OUT;Outubro;10;ÓLEO DIESEL;7023462,636878006;660464457,0;24169660,19238084;24169660,19238084;producao_brasil;40,54438437382868;375702488,2151938;1036166945,2151937;US$
2018;NOV;Novembro;11;ÓLEO DIESEL;5743569,110327265;544111231,0;22587583,859377004;22587583,859377004;producao_brasil;39,137158613703924;319324255,72035134;863435486,7203513;US$
2018;DEZ;Dezembro;12;ÓLEO DIESEL;9176479,290866151;834624906,0;21665307,41117221;21665307,41117221;producao_brasil;44,62314730904832;425141518,8252486;1259766424,8252487;US$
2019;JAN;Janeiro;1;ÓLEO DIESEL;5420491,543196045;462885063,0;20015397,817657556;20015397,817657556;producao_brasil;37,87050630609885;257608303,83123866;720493366,8312386;US$
2019;FEV;Fevereiro;2;ÓLEO DIESEL;4073130,030089624;322058985,0;19389754,592319332;19389754,592319332;producao_brasil;34,38634519122262;181998929,77660322;504057914,7766032;US$
2019;MAR;Março;3;ÓLEO DIESEL;4946289,951439049;404714452,0;22441193,01908637;22441193,01908637;producao_brasil;35,26225022272033;230297138,05822906;635011590,0582291;US$
2019;ABR;Abril;4;ÓLEO DIESEL;6462715,658802993;547288654,0;22039071,852307368;22039071,852307368;producao_brasil;38,533213044254374;298259454,6749055;845548108,6749055;US$
2019;MAI;Maio;5;ÓLEO DIESEL;6903387,29222203;588743972,0;22335130,851758495;22335130,851758495;producao_brasil;39,23325517542092;317901616,7894951;906645588,7894951;US$
2019;JUN;Junho;6;ÓLEO DIESEL;5519068,140094272;467029152,0;21882985,649444137;21882985,649444137;producao_brasil;37,00831335581384;262777748,83930263;729806900,8393027;US$
2019;JUL;Julho;7;ÓLEO DIESEL;6908534,350051678;558514835,0;22087095,363231394;22087095,363231394;producao_brasil;38,305504314395705;293879942,6479447;852394777,6479447;US$
2019;AGO;Agosto;8;ÓLEO DIESEL;6424100,056871761;508841749,0;22699503,371747613;22699503,371747613;producao_brasil;36,95728572639456;271424447,6632429;780266196,6632428;US$
2019;SET;Setembro;9;ÓLEO DIESEL;7815353,207756091;605189772,0;21217943,957883872;21217943,957883872;producao_brasil;39,11503280072133;299491974,9293978;904681746,9293978;US$
2019;OUT;Outubro;10;ÓLEO DIESEL;9759197,69739689;798813266,0;20734543,143464237;20734543,143464237;producao_brasil;43,19499045593022;377264814,6034051;1176078080,603405;US$
2019;NOV;Novembro;11;ÓLEO DIESEL;12015877,758296704;973941107,0;20944289,685221035;20944289,685221035;producao_brasil;45,435095306988444;427998555,8546668;1401939662,8546667;US$
2019;DEZ;Dezembro;12;ÓLEO DIESEL;5568227,678307335;448858430,0;22085909,447006304;22085909,447006304;producao_brasil;36,19733863469098;247303407,13325018;696161837,1332502;US$
2020;JAN;Janeiro;1;ÓLEO DIESEL;7472706,135261226;596249420,0;21423773,823020928;21423773,823020928;producao_brasil;39,168914940835904;303551629,01009035;899801049,0100904;US$
2020;FEV;Fevereiro;2;ÓLEO DIESEL;7062734,821887417;532926221,0;20147020,576003537;20147020,576003537;producao_brasil;38,09669437456377;263859371,041966;796785592,041966;US$
2020;MAR;Março;3;ÓLEO DIESEL;5949011,59093662;376359647,0;20054583,986805417;20054583,986805417;producao_brasil;33,753956988218576;175556965,63711163;551916612,6371117;US$
2020;ABR;Abril;4;ÓLEO DIESEL;6271860,626933487;279945942,0;16384735,919497509;16384735,919497509;producao_brasil;30,435477745930996;89058867,46338494;369004809,4633849;US$
2020;MAI;Maio;5;ÓLEO DIESEL;4435416,302502119;169208021,0;21317830,494912162;21317830,494912162;producao_brasil;27,264670311135404;48277857,81964453;217485878,81964454;US$
2020;JUN;Junho;6;ÓLEO DIESEL;5248603,283940549;191578337,0;22562759,798779212;22562759,798779212;producao_brasil;27,17045294478904;48971408,44782813;240549745,4478281;US$
2020;JUL;Julho;7;ÓLEO DIESEL;7117039,513902131;331316749,0;24236903,539823174;24236903,539823174;producao_brasil;29,892231924055295;118572553,23777172;449889302,23777175;US$
2020;AGO;Agosto;8;ÓLEO DIESEL;7094441,334776751;349310675,0;25256086,839037474;25256086,839037474;producao_brasil;30,31520353258912;134241241,98622957;483551916,98622954;US$
2020;SET;Setembro;9;ÓLEO DIESEL;6197740,090686238;300786957,0;24295267,008129667;24295267,008129667;producao_brasil;29,78284920408874;116200598,47295643;416987555,4729564;US$
2020;OUT;Outubro;10;ÓLEO DIESEL;7396666,757691833;342126843,0;25084423,34532081;25084423,34532081;producao_brasil;29,840052275312118;121409920,28741239;463536763,2874124;US$
2020;NOV;Novembro;11;ÓLEO DIESEL;5359678,6928106425;252555239,0;22433617,169639185;22433617,169639185;producao_brasil;29,265894633961675;95699447,10431431;348254686,1043143;US$
2020;DEZ;Dezembro;12;ÓLEO DIESEL;5837597,093916702;304843216,0;22433363,30020945;22433363,30020945;producao_brasil;30,62072481574053;126091761,80201015;430934977,8020102;US$
2021;JAN;Janeiro;1;ÓLEO DIESEL;4974731,029104118;284198203,0;22031152,26627092;22031152,26627092;producao_brasil;30,91833733132399;130387790,9095543;414585993,9095543;US$
2021;FEV;Fevereiro;2;ÓLEO DIESEL;4483621,63097819;274917970,0;20632080,66212195;20632080,66212195;producao_brasil;31,483092820791946;133759694,01860316;408677664,01860315;US$
2021;MAR;Março;3;ÓLEO DIESEL;5612418,054639881;394418285,0;22424183,69921864;22424183,69921864;producao_brasil;34,06343200452358;203240064,2148141;597658349,2148141;US$
2021;ABR;Abril;4;ÓLEO DIESEL;8821108,916394167;619012653,0;21191576,10573313;21191576,10573313;producao_brasil;38,27721694331437;281365153,32657593;900377806,326576;US$
2021;MAI;Maio;5;ÓLEO DIESEL;8590388,412237832;621711277,0;22337549,63629487;22337549,63629487;producao_brasil;38,15805683700796;293918747,71385443;915630024,7138544;US$
2021;JUN;Junho;6;ÓLEO DIESEL;7858926,624387809;590533200,0;22026310,068622038;22026310,068622038;producao_brasil;38,185775921342305;290433988,93885607;880967188,9388561;US$
2021;JUL;Julho;7;ÓLEO DIESEL;7782117,56127114;619022221,0;24035215,27090787;24035215,27090787;producao_brasil;38,34081911287445;320649459,26817954;939671680,2681795;US$
2021;AGO;Agosto;8;ÓLEO DIESEL;10518446,00577696;847173699,0;22739677,32956649;22739677,32956649;producao_brasil;42,566010654447616;399445414,2498659;1246619113,249866;US$
2021;SET;Setembro;9;ÓLEO DIESEL;6130404,230216477;488336906,0;22031881,27411935;22031881,27411935;producao_brasil;36,89806843599395;262136831,1731656;750473737,1731656;US$
2021;OUT;Outubro;10;ÓLEO DIESEL;11655508,68493738;994665640,0;24606246,93051777;24606246,93051777;producao_brasil;44,39448079498999;477225383,53070825;1471891023,5307083;US$
2021;NOV;Novembro;11;ÓLEO DIESEL;7140950,586034845;667324247,0;22711361,542128183;22711361,542128183;producao_brasil;41,37395724158963;371874862,78909;1039199109,7890899;US$
2021;DEZ;Dezembro;12;ÓLEO DIESEL;7235186,578618833;669483911,0;22769887,488270413;22769887,488270413;producao_brasil;41,28405400517596;370786077,5507758;1040269988,5507758;US$
2022;JAN;Janeiro;1;ÓLEO DIESEL;8774905,52961093;806804759,0;23673447,48952059;23673447,48952059;producao_brasil;43,10360360704216;428574709,36240816;1235379468,3624082;US$
2022;FEV;Fevereiro;2;ÓLEO DIESEL;3535093,1836411427;342948252,0;21837872,95895294;21837872,95895294;producao_brasil;35,03315579969259;219102781,7310686;562051033,7310686;US$
2022;MAR;Março;3;ÓLEO DIESEL;7499551,066804834;866756379,0;24325650,19757876;24325650,19757876;producao_brasil;46,34370170001297;519199421,47598267;1385955800,4759827;US$
2022;ABR;Abril;4;ÓLEO DIESEL;9796984,379358072;1438433406,0;23950599,809287023;23950599,809287023;producao_brasil;60,365755066924855;847031046,561182;2285464452,561182;US$
2022;MAI;Maio;5;ÓLEO DIESEL;9108734,559631024;1381759387,0;24185111,173543938;24185111,173543938;producao_brasil;59,662292612814745;838311400,3708354;2220070787,3708353;US$
2022;JUN;Junho;6;ÓLEO DIESEL;6037179,654056226;1009214055,0;24317531,66306012;24317531,66306012;producao_brasil;53,27516805157777;687582294,3725884;1696796349,3725884;US$
2022;JUL;Julho;7;ÓLEO DIESEL;8410438,490638858;1365707457,0;26036759,10600286;26036759,10600286;producao_brasil;58,54253975210668;873339027,3291265;2239046484,3291264;US$
2022;AGO;Agosto;8;ÓLEO DIESEL;11616031,239086825;1748231212,0;24607618,92677307;24607618,92677307;producao_brasil;65,24526585111533;990340165,6709197;2738571377,6709194;US$
2022;SET;Setembro;9;ÓLEO DIESEL;12570176,381923702;1799455665,0;22400115,0871134;22400115,0871134;producao_brasil;67,47037107960377;951341199,975537;2750796864,975537;US$
2022;OUT;Outubro;10;ÓLEO DIESEL;9178285,286837855;1402017922,0;23667641,09544776;23667641,09544776;producao_brasil;60,69881927463115;844906842,1232227;2246924764,123223;US$
2022;NOV;Novembro;11;ÓLEO DIESEL;4273110,458572845;614038871,0;23806797,9463147;23806797,9463147;producao_brasil;43,0631326221632;430025348,613325;1044064219,613325;US$
2022;DEZ;Dezembro;12;ÓLEO DIESEL;9407839,51795068;1181537428,0;23562327,271744538;23562327,271744538;producao_brasil;53,70296186511895;676308581,1343358;1857846009,1343358;US$
2023;JAN;Janeiro;1;ÓLEO DIESEL;4665708,148619083;585100572,0;23299351,284275282;23299351,284275282;producao_brasil;41,75154202366871;390300062,162757;975400634,1627569;US$
2023;FEV;Fevereiro;2;ÓLEO DIESEL;6479300,627385343;768434415,0;20656467,46942528;20656467,46942528;producao_brasil;47,34880166840183;461647294,6439799;1230081709,64398;US$
2023;MAR;Março;3;ÓLEO DIESEL;10808451,892826678;1160416791,0;23332529,63576725;23332529,63576725;producao_brasil;51,07439662898279;608381632,0804907;1768798423,0804906;US$
2023;ABR;Abril;4;ÓLEO DIESEL;5864586,458966369;567880350,0;23654232,85587836;23654232,85587836;producao_brasil;39,271088692019276;337571655,0279165;905452005,0279164;US$
2023;MAI;Maio;5;ÓLEO DIESEL;8573720,28095619;752551636,0;25523164,13581901;25523164,13581901;producao_brasil;40,78468643637434;402875142,74801844;1155426778,7480185;US$
2023;JUN;Junho;6;ÓLEO DIESEL;6793248,638760714;580802433,0;25526533,297704753;25526533,297704753;producao_brasil;37,71577938981375;324589766,00034845;905392199,0003484;US$
2023;JUL;Julho;7;ÓLEO DIESEL;6673126,768388608;681163753,0;26201490,613661062;26201490,613661062;producao_brasil;40,645370950267676;409932040,100684;1091095793,100684;US$
2023;AGO;Agosto;8;ÓLEO DIESEL;8257929,115639012;879229255,0;27023227,15592072;27023227,15592072;producao_brasil;44,06913202987499;515309486,5095555;1394538741,5095556;US$
2023;SET;Setembro;9;ÓLEO DIESEL;7141006,617758929;848716145,0;24960840,65525601;24960840,65525601;producao_brasil;45,87702224287244;521108025,5605745;1369824170,5605745;US$
2023;OUT;Outubro;10;ÓLEO DIESEL;7651925,218377547;947359884,0;27109447,74560452;27109447,74560452;producao_brasil;46,75005441597354;589631963,6538894;1536991847,6538894;US$
2023;NOV;Novembro;11;ÓLEO DIESEL;6452938,513637927;720748026,0;24451632,36839103;24451632,36839103;producao_brasil;43,10167710448158;442615553,81010467;1163363579,8101046;US$
2023;DEZ;Dezembro;12;ÓLEO DIESEL;11814567,549235798;1198239390,0;26120263,69283056;26120263,69283056;producao_brasil;48,80069112493894;621680328,2550172;1819919718,2550173;US$
2024;JAN;Janeiro;1;ÓLEO DIESEL;6584149,670969882;637827241,0;25113149,17805264;25113149,17805264;producao_brasil;39,92945823174918;374925711,72142315;1012752952,7214231;US$
2024;FEV;Fevereiro;2;ÓLEO DIESEL;5391791,512450238;560692836,0;23750373,21812974;23750373,21812974;producao_brasil;39,614495941745645;347099733,0113015;907792569,0113015;US$
2024;MAR;Março;3;ÓLEO DIESEL;7793799,505578238;804040599,0;24682060,652167972;24682060,652167972;producao_brasil;43,75841343082139;462996298,0379759;1267036897,0379758;US$
2024;ABR;Abril;4;ÓLEO DIESEL;7447163,546317464;727295648,0;24157065,747298673;24157065,747298673;producao_brasil;42,121650216965286;413608829,993481;1140904477,993481;US$
2024;MAI;Maio;5;ÓLEO DIESEL;6723638,56270381;615817797,0;24844375,7594898;24844375,7594898;producao_brasil;39,18292669164289;352365960,0964735;968183757,0964735;US$
2024;JUN;Junho;6;ÓLEO DIESEL;9524180,336432107;846512022,0;25716771,79637823;25716771,79637823;producao_brasil;42,26421894891859;443979978,9520482;1290492000,9520483;US$
2024;JUL;Julho;7;ÓLEO DIESEL;7849779,166508082;736314005,0;25666176,75972234;25666176,75972234;producao_brasil;41,113803438159614;413579727,31522626;1149893732,3152263;US$
2024;AGO;Agosto;8;ÓLEO DIESEL;7964095,370029202;717712051,0;26294642,410429798;26294642,410429798;producao_brasil;40,13802610220748;398048983,1572982;1115761034,157298;US$
2024;SET;Setembro;9;ÓLEO DIESEL;10036578,824513558;863917559,0;26409941,57796985;26409941,57796985;producao_brasil;41,81924863108172;444195373,7322176;1308112932,7322176;US$
2024;OUT;Outubro;10;ÓLEO DIESEL;9368439,968401821;832868019,0;28282126,62065217;28282126,62065217;producao_brasil;40,90034557312612;449695586,811279;1282563605,811279;US$
2024;NOV;Novembro;11;ÓLEO DIESEL;5248509,603210893;471051301,0;25903020,46100498;25903020,46100498;producao_brasil;35,909209281829284;282581471,2406094;753632772,2406094;US$
2024;DEZ;Dezembro;12;ÓLEO DIESEL;6132915,429371107;545443014,0;26866838,76044721;26866838,76044721;producao_brasil;36,88251663967565;319245658,62649673;864688672,6264968;US$
2025;JAN;Janeiro;1;ÓLEO DIESEL;7830801,312164274;724824768,0;24051465,2026066;24051465,2026066;producao_brasil;41,59401269200184;399110318,8332945;1123935086,8332944;US$
2025;FEV;Fevereiro;2;ÓLEO DIESEL;6751965,740389;638933193,0;22394742,4572076;22394742,4572076;producao_brasil;41,1299192451874;361225387,3515283;1000158580,3515283;US$
2025;MAR;Março;3;ÓLEO DIESEL;8156210,353246228;709015067,0;25128441,693742603;25128441,693742603;producao_brasil;40,175457068193694;381335588,1139993;1090350655,1139994;US$
2025;ABR;Abril;4;ÓLEO DIESEL;9161402,0964693;739467764,0;24060030,70989327;24060030,70989327;producao_brasil;40,364560419877776;369671795,54626995;1109139559,54627;US$
2025;MAI;Maio;5;ÓLEO DIESEL;9177071,053993095;735063110,0;23944400,710926842;23944400,710926842;producao_brasil;40,266119127765;365538073,69595015;1100601183,69595;US$
2025;JUN;Junho;6;ÓLEO DIESEL;8132290,490355252;687861173,0;24889048,07832672;24889048,07832672;producao_brasil;39,67396331415463;365220978,4255972;1053082151,4255972;US$
2025;JUL;Julho;7;ÓLEO DIESEL;10868396,328002153;996161881,0;26173777,943524033;26173777,943524033;producao_brasil;44,55749053739598;511893414,45837486;1508055295,458375;US$
2025;AGO;Agosto;8;ÓLEO DIESEL;8133625,068231344;736730741,0;27291562,53324573;27291562,53324573;producao_brasil;40,05680422344402;410923714,0149609;1147654455,0149608;US$
2025;SET;Setembro;9;ÓLEO DIESEL;10994858,716223452;990603847,0;26779840,83201494;26779840,83201494;producao_brasil;43,94740097615922;507408382,3219085;1498012229,3219085;US$
2025;OUT;Outubro;10;ÓLEO DIESEL;10059365,158812368;896181603,0;25266439,43955331;25266439,43955331;producao_brasil;43,250043597294805;461113621,3202568;1357295224,3202567;US$
2025;NOV;Novembro;11;ÓLEO DIESEL;8617533,487524346;821300179,0;23442843,65714655;23442843,65714655;producao_brasil;43,89752697162511;443011770,3025176;1264311949,3025177;US$
2025;DEZ;Dezembro;12;ÓLEO DIESEL;9625531,122476285;815525053,0;24398177,93379066;24398177,93379066;producao_brasil;41,896652095965486;412247524,32272285;1227772577,322723;US$
2026;JAN;Janeiro;1;ÓLEO DIESEL;8312761,148319274;659223925,0;23228847,67181948;23228847,67181948;producao_brasil;39,311410012916156;332437563,1589814;991661488,1589813;US$
2026;FEV;Fevereiro;2;ÓLEO DIESEL;8686194,251543393;783691312,0;23627058,17206006;23627058,17206006;producao_brasil;42,532634854719376;414244583,6219425;1197935895,6219425;US$
2026;MAR;Março;3;ÓLEO DIESEL;6536189,248226751;762413171,0;27934133,38478907;27934133,38478907;producao_brasil;42,37751184320504;485425733,72384137;1247838904,7238414;US$
2026;ABR;Abril;4;ÓLEO DIESEL;7480238,564617547;1056626147,0;26589485,10386268;26589485,10386268;producao_brasil;50,52472075636747;678689182,3316875;1735315329,3316875;US$
2026;MAI;Maio;5;ÓLEO DIESEL;8790999,303897275;1337369244,0;27763675,86054003;27763675,86054003;producao_brasil;55,57322370873739;848825073,0611624;2186194317,0611625;US$
2026;JUN;Junho;6;ÓLEO DIESEL;3637029,064284833;481008945,0;25652122,707621377;25652122,707621377;producao_brasil;38,318351498558656;341643986,9042597;822652931,9042597;US$
2026;JUL;Julho;7;ÓLEO DIESEL;9323273,906069227;1232008983,0;28064905,62959475;28064905,62959475;producao_brasil;51,71772596992611;749830457,9833491;1981839440,983349;US$
2026;AGO;Agosto;8;ÓLEO DIESEL;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;SET;Setembro;9;ÓLEO DIESEL;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;OUT;Outubro;10;ÓLEO DIESEL;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;NOV;Novembro;11;ÓLEO DIESEL;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;DEZ;Dezembro;12;ÓLEO DIESEL;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
