ano;mes;mes_nome;mes_ordem;produto;volume_importacao_barris;dispendio_importacao_usd_fob;volume_producao_barris;preco_importacao_usd_por_barril;peso_importacao;peso_producao;custo_producao_nacional_usd_por_barril;custo_medio_ponderado_usd_por_barril;unidade_custo
2013;MAI;Maio;5;ÓLEO DIESEL;7035189,190323147;932578245,0;27150545,96150083;132,55908544474607;0,2057931227478016;0,7942068772521985;25,0;47,13492007357191;US$/barril
2013;JUN;Junho;6;ÓLEO DIESEL;2694801,0213333215;354487484,0;24964952,45285707;131,54495682379113;0,09742679101778216;0,9025732089822178;25,0;35,38033324247012;US$/barril
2013;JUL;Julho;7;ÓLEO DIESEL;4841542,091218028;594086608,0;27132626,854500104;122,70607108375681;0,15142042000958372;0,8485795799904163;25,0;39,7946943209887;US$/barril
2013;AGO;Agosto;8;ÓLEO DIESEL;5077131,287770035;634231013,0;27813237,713356737;124,91916735101121;0,1543652881363569;0,845634711863643;25,0;40,424051058483705;US$/barril
2013;SET;Setembro;9;ÓLEO DIESEL;3743942,879638604;466907846,0;24959674,62666013;124,71019484278825;0,13043453072829692;0,8695654692717031;25,0;38,00565247314614;US$/barril
2013;OUT;Outubro;10;ÓLEO DIESEL;5810375,891680306;735398292,0;25485500,851382654;126,5663884247134;0,1856594700759816;0,8143405299240185;25,0;43,856761852463606;US$/barril
2013;NOV;Novembro;11;ÓLEO DIESEL;4717584,376104366;600695205,0;26281970,859767243;127,33109937421732;0,15218232455946146;0,8478176754405385;25,0;40,57298457749364;US$/barril
2013;DEZ;Dezembro;12;ÓLEO DIESEL;5888385,304499742;735547149,0;26149099,10576023;124,91491486433728;0,18379674349881203;0,816203256501188;25,0;43,36403597902624;US$/barril
2014;JAN;Janeiro;1;ÓLEO DIESEL;8244826,255267279;1036978743,0;24646071,603481278;125,77326809494828;0,25067197285629167;0,7493280271437084;25,0;50,261033924536676;US$/barril
2014;FEV;Fevereiro;2;ÓLEO DIESEL;6000993,618531267;758666009,0;22564779,15407706;126,42339872803967;0,2100763618859844;0,7899236381140156;25,0;46,306658614898154;US$/barril
2014;MAR;Março;3;ÓLEO DIESEL;3646777,008869871;466543691,0;26848967,30806086;127,93315573319931;0,11958314481425007;0,88041685518575;25,0;37,30907046823093;US$/barril
2014;ABR;Abril;4;ÓLEO DIESEL;3897443,736350986;502823423,0;26350272,738512162;129,01364510030683;0,12885084199958996;0,87114915800041;25,0;38,40224575062106;US$/barril
2014;MAI;Maio;5;ÓLEO DIESEL;4913674,444362699;628179406,0;25170849,12154007;127,84310664307239;0,16332897656161538;0,8366710234383846;25,0;41,79725935443008;US$/barril
2014;JUN;Junho;6;ÓLEO DIESEL;6449158,202202583;801130473,0;26612617,71897016;124,22248732034356;0,19506387731799202;0,804936122682008;25,0;44,354723093841514;US$/barril
2014;JUL;Julho;7;ÓLEO DIESEL;6480090,720012348;815297159,0;27912788,474579383;125,81570138858278;0,18841373190504332;0,8115862680949567;25,0;43,99506253324734;US$/barril
2014;AGO;Agosto;8;ÓLEO DIESEL;3567603,2946366663;449336107,0;26405291,190352406;125,94901111216782;0,11902765334937478;0,8809723466506252;25,0;37,015723900621296;US$/barril
2014;SET;Setembro;9;ÓLEO DIESEL;8010567,61929689;987650137,0;25723372,98105104;123,29340240769216;0,23746314473602498;0,762536855263975;25,0;48,34106044253414;US$/barril
2014;OUT;Outubro;10;ÓLEO DIESEL;4095243,459126749;496939373,0;27021470,3531141;121,3455019121049;0,1316091244029677;0,8683908755970323;25,0;37,67994714681657;US$/barril
2014;NOV;Novembro;11;ÓLEO DIESEL;5631480,872040904;668071844,0;26544349,704241853;118,63164577488553;0,17502208245066858;0,8249779175493314;25,0;41,387605626803804;US$/barril
2014;DEZ;Dezembro;12;ÓLEO DIESEL;9980434,536771314;1113204987,0;26645840,95354875;111,5387293908471;0,2724938422802241;0,7275061577197759;25,0;48,58127087776049;US$/barril
2015;JAN;Janeiro;1;ÓLEO DIESEL;4751529,03372277;481060475,0;24279826,285329215;101,24329906979321;0,163668867040615;0,836331132959385;25,0;37,478654378191834;US$/barril
2015;FEV;Fevereiro;2;ÓLEO DIESEL;4883310,59329507;472130125,0;22154127,61846087;96,68238707737505;0,18061291735737728;0,8193870826426227;25,0;37,94676505318547;US$/barril
2015;MAR;Março;3;ÓLEO DIESEL;5415049,1669750465;389998734,0;25589820,964406703;72,02127293294015;0,1746515674482434;0,8253484325517566;25,0;33,21233902114966;US$/barril
2015;ABR;Abril;4;ÓLEO DIESEL;3060415,060101291;208451361,0;25027860,29712817;68,11212103795518;0,1089570299770502;0,8910429700229497;25,0;29,697368664306698;US$/barril
2015;MAI;Maio;5;ÓLEO DIESEL;4190446,5105255516;309510334,0;27849398,273120787;73,86094374968701;0,13078860209286733;0,8692113979071328;25,0;31,39045452995979;US$/barril
2015;JUN;Junho;6;ÓLEO DIESEL;3962992,2677901876;310183480,0;26760648,86216436;78,27001897557626;0,12898836602821792;0,871011633971782;25,0;31,87121270595175;US$/barril
2015;JUL;Julho;7;ÓLEO DIESEL;5630566,45030892;423852704,0;26855004,65800754;75,27709827076909;0,173325148926425;0,826674851073575;25,0;33,714285545369556;US$/barril
2015;AGO;Agosto;8;ÓLEO DIESEL;180007,3489142019;12322797,0;27156284,37086152;68,45718841108814;0,00658492200622736;0,9934150779937726;25,0;25,28616219629694;US$/barril
2015;SET;Setembro;9;ÓLEO DIESEL;3288792,6498976173;240001587,0;28121648,034626164;72,9755909079496;0,10470380479309978;0,8952961952069003;25,0;30,02322690525957;US$/barril
2015;OUT;Outubro;10;ÓLEO DIESEL;2162717,0470189904;150245441,0;27746722,947871704;69,47068790487077;0,0723088445450145;0,9276911554549855;25,0;28,215624058523158;US$/barril
2015;NOV;Novembro;11;ÓLEO DIESEL;4865912,019122276;339782482,0;24641709,57767244;69,82914624528922;0,1649035657841986;0,8350964342158014;25,0;32,39248606690951;US$/barril
2015;DEZ;Dezembro;12;ÓLEO DIESEL;1260170,1219599296;77607685,0;24895912,203157548;61,585085733740115;0,04817885592712783;0,9518211440728722;25,0;26,762627574647485;US$/barril
2016;JAN;Janeiro;1;ÓLEO DIESEL;1005607,9940743544;58075521,0;27298141,302349526;57,75165008851939;0,03552914433853507;0,9644708556614648;25,0;26,1636381033202;US$/barril
2016;FEV;Fevereiro;2;ÓLEO DIESEL;2609444,7044015494;158641123,0;23508197,682379097;60,794974015892315;0,09991118898703931;0,9000888110129607;25,0;28,57631841368798;US$/barril
2016;MAR;Março;3;ÓLEO DIESEL;5935335,074476315;315949542,0;24637503,48811782;53,23196382941814;0,1941375205421127;0,8058624794578872;25,0;30,480883457877844;US$/barril
2016;ABR;Abril;4;ÓLEO DIESEL;3719138,22398615;181131255,0;24681154,545512233;48,70248000781875;0,13095422128818565;0,8690457787118144;25,0;28,103939812022695;US$/barril
2016;MAI;Maio;5;ÓLEO DIESEL;4184933,5880318317;209223922,0;24506337,815146245;49,99456206386245;0,14586086232373358;0,8541391376762664;25,0;28,645728376039052;US$/barril
2016;JUN;Junho;6;ÓLEO DIESEL;3866153,186610024;228087966,0;24685765,13340826;58,996101548680585;0,13540782595680767;0,8645921740431923;25,0;29,6033382017137;US$/barril
2016;JUL;Julho;7;ÓLEO DIESEL;5419062,36105129;309155065,0;23306759,65579965;57,04954923973681;0,1886477733473527;0,8113522266526473;25,0;31,04607610086269;US$/barril
2016;AGO;Agosto;8;ÓLEO DIESEL;4908104,337751304;292954014,0;24300836,94692835;59,68781302115101;0,1680343114772752;0,8319656885227248;25,0;30,82874277766157;US$/barril
2016;SET;Setembro;9;ÓLEO DIESEL;4841879,8879740955;293039586,0;22613306,97290879;60,521861917275174;0,17635574336128898;0,8236442566387111;25,0;31,26448436399813;US$/barril
2016;OUT;Outubro;10;ÓLEO DIESEL;4145134,7192855515;265856228,0;24977529,85226022;64,13693305626084;0,14233363534103075;0,8576663646589693;25,0;30,570501957996164;US$/barril
2016;NOV;Novembro;11;ÓLEO DIESEL;4572711,374316924;292184466,0;21494504,947620217;63,897421481942274;0,1754200110147055;0,8245799889852945;25,0;31,823386104805955;US$/barril
2016;DEZ;Dezembro;12;ÓLEO DIESEL;4597246,2547031455;292517525,0;19357424,94444913;63,628857101301506;0,19191439600581267;0,8080856039941873;25,0;32,41343377899112;US$/barril
2017;JAN;Janeiro;1;ÓLEO DIESEL;5237420,259511985;329705864,0;20848934,645626377;62,951958724565195;0,20077240682178804;0,799227593178212;25,0;32,619706096732116;US$/barril
2017;FEV;Fevereiro;2;ÓLEO DIESEL;7321389,439011431;482049409,0;19440967,97505746;65,84124680370624;0,2735704230286753;0,7264295769713247;25,0;36,17295716510845;US$/barril
2017;MAR;Março;3;ÓLEO DIESEL;5245808,747301432;356665390,0;22081875,879116487;67,99054391441112;0,1919595025708933;0,8080404974291067;25,0;33,2524434250625;US$/barril
2017;ABR;Abril;4;ÓLEO DIESEL;5048440,297307816;346923659,0;21820853,552294742;68,71897825255141;0,18788883420479216;0,8121111657952079;25,0;33,214307856496546;US$/barril
2017;MAI;Maio;5;ÓLEO DIESEL;5053624,872525282;341106131,0;22035882,480545882;67,49731917271299;0,1865528526103797;0,8134471473896203;25,0;32,92799611996339;US$/barril
2017;JUN;Junho;6;ÓLEO DIESEL;7714152,172870551;492780485,0;20878051,42841486;63,88005758209317;0,26979914806299676;0,7302008519370032;25,0;35,489806412289;US$/barril
2017;JUL;Julho;7;ÓLEO DIESEL;7359913,801785635;457784510,0;21383738,75338024;62,199710802174614;0,25605353347700743;0,7439464665229927;25,0;34,52511739521962;US$/barril
2017;AGO;Agosto;8;ÓLEO DIESEL;7908512,676262194;518082834,0;21182423,76604031;65,50951553192196;0,27185486764743855;0,7281451323525615;25,0;36,0127089833925;US$/barril
2017;SET;Setembro;9;ÓLEO DIESEL;6207464,383307676;442086564,0;21599432,4805983;71,218542177834;0,22323470373873736;0,7767652962612626;25,0;35,317582570305106;US$/barril
2017;OUT;Outubro;10;ÓLEO DIESEL;8463222,01994729;632835389,0;22146385,32839797;74,77475924753553;0,2764890749376048;0,7235109250623952;25,0;38,76217713959309;US$/barril
2017;NOV;Novembro;11;ÓLEO DIESEL;8022212,56024256;611416300,0;21349972,00145425;76,21542004884414;0,27312277516817846;0,7268772248318215;25,0;38,98809765514427;US$/barril
2017;DEZ;Dezembro;12;ÓLEO DIESEL;7903774,249375174;611012298,0;20760230,55906;77,30639549178711;0,27573865906725187;0,7242613409327482;25,0;39,422895353546735;US$/barril
2018;JAN;Janeiro;1;ÓLEO DIESEL;10302115,81775938;797492005,0;18504242,19770048;77,4105066480846;0,35763340205070066;0,6423665979492994;25,0;43,74374779575536;US$/barril
2018;FEV;Fevereiro;2;ÓLEO DIESEL;6094123,631237019;482270621,0;17470560,04536256;79,13699330417195;0,2586125795224938;0,7413874204775063;25,0;39,00050748598388;US$/barril
2018;MAR;Março;3;ÓLEO DIESEL;6695410,051508968;530279263,0;20778739,829206258;79,20041624343666;0,2436985340976333;0,7563014659023667;25,0;38,20856198600707;US$/barril
2018;ABR;Abril;4;ÓLEO DIESEL;7287328,080317348;582503613,0;21263871,122621927;79,93377086634929;0,25523719786758153;0,7447628021324184;25,0;39,02114174422678;US$/barril
2018;MAI;Maio;5;ÓLEO DIESEL;4633078,504973287;397968566,0;24238109,71726146;85,89722051392147;0,1604741193646192;0,8395258806353807;25,0;34,77242783372457;US$/barril
2018;JUN;Junho;6;ÓLEO DIESEL;4214692,768362759;374957548,0;23567637,370339192;88,96438450142504;0,15170407763931631;0,8482959223606836;25,0;34,70365795255526;US$/barril
2018;JUL;Julho;7;ÓLEO DIESEL;4493918,009028568;392857692,0;24803985,942620438;87,4198619580339;0,1533870141852121;0,8466129858147878;25,0;34,57439625159593;US$/barril
2018;AGO;Agosto;8;ÓLEO DIESEL;4636440,762773779;418898343,0;23053419,118186433;90,34912003262423;0,16744182826153758;0,8325581717384625;25,0;35,942176133545274;US$/barril
2018;SET;Setembro;9;ÓLEO DIESEL;2975395,5654479815;277594965,0;21800895,116162613;93,29682689037844;0,12009043660665368;0,8799095633933463;25,0;33,20179576011459;US$/barril
2018;OUT;Outubro;10;ÓLEO DIESEL;7023462,636878006;660464457,0;24169660,19238084;94,03687200272236;0,22516061233503898;0,774839387664961;25,0;40,54438437382868;US$/barril
2018;NOV;Novembro;11;ÓLEO DIESEL;5743569,110327265;544111231,0;22587583,859377004;94,73399214813259;0,20272980476541538;0,7972701952345845;25,0;39,137158613703924;US$/barril
2018;DEZ;Dezembro;12;ÓLEO DIESEL;9176479,290866151;834624906,0;21665307,41117221;90,9526278592213;0,2975339716703141;0,702466028329686;25,0;44,62314730904832;US$/barril
2019;JAN;Janeiro;1;ÓLEO DIESEL;5420491,543196045;462885063,0;20015397,817657556;85,395403592323;0,2131040698556545;0,7868959301443456;25,0;37,87050630609885;US$/barril
2019;FEV;Fevereiro;2;ÓLEO DIESEL;4073130,030089624;322058985,0;19389754,592319332;79,06916367040546;0,17359886031231875;0,8264011396876813;25,0;34,38634519122262;US$/barril
2019;MAR;Março;3;ÓLEO DIESEL;4946289,951439049;404714452,0;22441193,01908637;81,82182119797777;0,18060403567433625;0,8193959643256638;25,0;35,26225022272033;US$/barril
2019;ABR;Abril;4;ÓLEO DIESEL;6462715,658802993;547288654,0;22039071,852307368;84,68400636728111;0,22674773139346938;0,7732522686065306;25,0;38,533213044254374;US$/barril
2019;MAI;Maio;5;ÓLEO DIESEL;6903387,29222203;588743972,0;22335130,851758495;85,2833467221709;0,23610592227100483;0,7638940777289952;25,0;39,23325517542092;US$/barril
2019;JUN;Junho;6;ÓLEO DIESEL;5519068,140094272;467029152,0;21882985,649444137;84,62101574850689;0,20141074762072575;0,7985892523792743;25,0;37,00831335581384;US$/barril
2019;JUL;Julho;7;ÓLEO DIESEL;6908534,350051678;558514835,0;22087095,363231394;80,84418585771701;0,23826122827354346;0,7617387717264565;25,0;38,305504314395705;US$/barril
2019;AGO;Agosto;8;ÓLEO DIESEL;6424100,056871761;508841749,0;22699503,371747613;79,20825399593517;0,22058053608019138;0,7794194639198087;25,0;36,95728572639456;US$/barril
2019;SET;Setembro;9;ÓLEO DIESEL;7815353,207756091;605189772,0;21217943,957883872;77,43601036475219;0,26918586487673635;0,7308141351232637;25,0;39,11503280072133;US$/barril
2019;OUT;Outubro;10;ÓLEO DIESEL;9759197,69739689;798813266,0;20734543,143464237;81,85235003621975;0,3200393729430441;0,6799606270569559;25,0;43,19499045593022;US$/barril
2019;NOV;Novembro;11;ÓLEO DIESEL;12015877,758296704;973941107,0;20944289,685221035;81,05451192090521;0,36455754597993895;0,6354424540200612;25,0;45,435095306988444;US$/barril
2019;DEZ;Dezembro;12;ÓLEO DIESEL;5568227,678307335;448858430,0;22085909,447006304;80,61064595987332;0,20135242886354143;0,7986475711364586;25,0;36,19733863469098;US$/barril
2020;JAN;Janeiro;1;ÓLEO DIESEL;7472706,135261226;596249420,0;21423773,823020928;79,79029406582661;0,2586026445452724;0,7413973554547276;25,0;39,168914940835904;US$/barril
2020;FEV;Fevereiro;2;ÓLEO DIESEL;7062734,821887417;532926221,0;20147020,576003537;75,45607111687976;0,2595662738825963;0,7404337261174037;25,0;38,09669437456377;US$/barril
2020;MAR;Março;3;ÓLEO DIESEL;5949011,59093662;376359647,0;20054583,986805417;63,264231586535786;0,2287765002786276;0,7712234997213724;25,0;33,753956988218576;US$/barril
2020;ABR;Abril;4;ÓLEO DIESEL;6271860,626933487;279945942,0;16384735,919497509;44,63523006200386;0,27682271757279747;0,7231772824272025;25,0;30,435477745930996;US$/barril
2020;MAI;Maio;5;ÓLEO DIESEL;4435416,302502119;169208021,0;21317830,494912162;38,14929861364894;0,17222746077001252;0,8277725392299875;25,0;27,264670311135404;US$/barril
2020;JUN;Junho;6;ÓLEO DIESEL;5248603,283940549;191578337,0;22562759,798779212;36,50082253047838;0,18872154048435338;0,8112784595156466;25,0;27,17045294478904;US$/barril
2020;JUL;Julho;7;ÓLEO DIESEL;7117039,513902131;331316749,0;24236903,539823174;46,552607773614234;0,22699025451781327;0,7730097454821867;25,0;29,892231924055295;US$/barril
2020;AGO;Agosto;8;ÓLEO DIESEL;7094441,334776751;349310675,0;25256086,839037474;49,23723497263822;0,21929908830728975;0,7807009116927103;25,0;30,31520353258912;US$/barril
2020;SET;Setembro;9;ÓLEO DIESEL;6197740,090686238;300786957,0;24295267,008129667;48,53171520567841;0,2032511936458673;0,7967488063541327;25,0;29,78284920408874;US$/barril
2020;OUT;Outubro;10;ÓLEO DIESEL;7396666,757691833;342126843,0;25084423,34532081;46,25419181474148;0,2277222449811125;0,7722777550188875;25,0;29,840052275312118;US$/barril
2020;NOV;Novembro;11;ÓLEO DIESEL;5359678,6928106425;252555239,0;22433617,169639185;47,12133944498803;0,19284070228071956;0,8071592977192804;25,0;29,265894633961675;US$/barril
2020;DEZ;Dezembro;12;ÓLEO DIESEL;5837597,093916702;304843216,0;22433363,30020945;52,220667356038305;0,20648739952709838;0,7935126004729016;25,0;30,62072481574053;US$/barril
2021;JAN;Janeiro;1;ÓLEO DIESEL;4974731,029104118;284198203,0;22031152,26627092;57,12835555074829;0,18420915823020234;0,8157908417697977;25,0;30,91833733132399;US$/barril
2021;FEV;Fevereiro;2;ÓLEO DIESEL;4483621,63097819;274917970,0;20632080,66212195;61,31605042239509;0,178518664485442;0,821481335514558;25,0;31,483092820791946;US$/barril
2021;MAR;Março;3;ÓLEO DIESEL;5612418,054639881;394418285,0;22424183,69921864;70,27599889390416;0,2001818231721851;0,799818176827815;25,0;34,06343200452358;US$/barril
2021;ABR;Abril;4;ÓLEO DIESEL;8821108,916394167;619012653,0;21191576,10573313;70,17401767362327;0,29391268758162337;0,7060873124183766;25,0;38,27721694331437;US$/barril
2021;MAI;Maio;5;ÓLEO DIESEL;8590388,412237832;621711277,0;22337549,63629487;72,37289481745816;0,27775496700612995;0,7222450329938701;25,0;38,15805683700796;US$/barril
2021;JUN;Junho;6;ÓLEO DIESEL;7858926,624387809;590533200,0;22026310,068622038;75,14171186780881;0,2629701984667905;0,7370298015332095;25,0;38,185775921342305;US$/barril
2021;JUL;Julho;7;ÓLEO DIESEL;7782117,56127114;619022221,0;24035215,27090787;79,54418782885723;0,24458736382204108;0,755412636177959;25,0;38,34081911287445;US$/barril
2021;AGO;Agosto;8;ÓLEO DIESEL;10518446,00577696;847173699,0;22739677,32956649;80,54171676450244;0,3162669733261526;0,6837330266738474;25,0;42,566010654447616;US$/barril
2021;SET;Setembro;9;ÓLEO DIESEL;6130404,230216477;488336906,0;22031881,27411935;79,65819017170354;0,21768134653959986;0,7823186534604002;25,0;36,89806843599395;US$/barril
2021;OUT;Outubro;10;ÓLEO DIESEL;11655508,68493738;994665640,0;24606246,93051777;85,3386726300006;0,3214270375803227;0,6785729624196774;25,0;44,39448079498999;US$/barril
2021;NOV;Novembro;11;ÓLEO DIESEL;7140950,586034845;667324247,0;22711361,542128183;93,45033815316528;0,2392092965991062;0,7607907034008938;25,0;41,37395724158963;US$/barril
2021;DEZ;Dezembro;12;ÓLEO DIESEL;7235186,578618833;669483911,0;22769887,488270413;92,53167195140968;0,24113210194014814;0,7588678980598519;25,0;41,28405400517596;US$/barril
2022;JAN;Janeiro;1;ÓLEO DIESEL;8774905,52961093;806804759,0;23673447,48952059;91,94455214103859;0,2704268387500979;0,7295731612499022;25,0;43,10360360704216;US$/barril
2022;FEV;Fevereiro;2;ÓLEO DIESEL;3535093,1836411427;342948252,0;21837872,95895294;97,01250693673755;0,13932518428370558;0,8606748157162945;25,0;35,03315579969259;US$/barril
2022;MAR;Março;3;ÓLEO DIESEL;7499551,066804834;866756379,0;24325650,19757876;115,57443522673145;0,23564818976330482;0,7643518102366952;25,0;46,34370170001297;US$/barril
2022;ABR;Abril;4;ÓLEO DIESEL;9796984,379358072;1438433406,0;23950599,809287023;146,82409916164943;0,2903017983330025;0,7096982016669975;25,0;60,365755066924855;US$/barril
2022;MAI;Maio;5;ÓLEO DIESEL;9108734,559631024;1381759387,0;24185111,173543938;151,69608664674627;0,2735861345856725;0,7264138654143275;25,0;59,662292612814745;US$/barril
2022;JUN;Junho;6;ÓLEO DIESEL;6037179,654056226;1009214055,0;24317531,66306012;167,16647720130956;0,1988877308364318;0,8011122691635683;25,0;53,27516805157777;US$/barril
2022;JUL;Julho;7;ÓLEO DIESEL;8410438,490638858;1365707457,0;26036759,10600286;162,38243208366424;0,24415450537139768;0,7558454946286023;25,0;58,54253975210668;US$/barril
2022;AGO;Agosto;8;ÓLEO DIESEL;11616031,239086825;1748231212,0;24607618,92677307;150,50159353199487;0,32067533740800963;0,6793246625919904;25,0;65,24526585111533;US$/barril
2022;SET;Setembro;9;ÓLEO DIESEL;12570176,381923702;1799455665,0;22400115,0871134;143,15277768000712;0,35945300579074124;0,6405469942092588;25,0;67,47037107960377;US$/barril
2022;OUT;Outubro;10;ÓLEO DIESEL;9178285,286837855;1402017922,0;23667641,09544776;152,75379639926507;0,27943450825572896;0,720565491744271;25,0;60,69881927463115;US$/barril
2022;NOV;Novembro;11;ÓLEO DIESEL;4273110,458572845;614038871,0;23806797,9463147;143,69833800296374;0,1521767947729158;0,8478232052270842;25,0;43,0631326221632;US$/barril
2022;DEZ;Dezembro;12;ÓLEO DIESEL;9407839,51795068;1181537428,0;23562327,271744538;125,59072949167138;0,2853440074464861;0,714655992553514;25,0;53,70296186511895;US$/barril
2023;JAN;Janeiro;1;ÓLEO DIESEL;4665708,148619083;585100572,0;23299351,284275282;125,4044516636072;0,16684063053093198;0,8331593694690681;25,0;41,75154202366871;US$/barril
2023;FEV;Fevereiro;2;ÓLEO DIESEL;6479300,627385343;768434415,0;20656467,46942528;118,59835793884038;0,23877343748920385;0,7612265625107961;25,0;47,34880166840183;US$/barril
2023;MAR;Março;3;ÓLEO DIESEL;10808451,892826678;1160416791,0;23332529,63576725;107,36197954215275;0,3165829278743591;0,683417072125641;25,0;51,07439662898279;US$/barril
2023;ABR;Abril;4;ÓLEO DIESEL;5864586,458966369;567880350,0;23654232,85587836;96,83212174863029;0,19867279908506114;0,8013272009149389;25,0;39,271088692019276;US$/barril
2023;MAI;Maio;5;ÓLEO DIESEL;8573720,28095619;752551636,0;25523164,13581901;87,77422301396462;0,25145172139944955;0,7485482786005505;25,0;40,78468643637434;US$/barril
2023;JUN;Junho;6;ÓLEO DIESEL;6793248,638760714;580802433,0;25526533,297704753;85,49700796848137;0,21018856662198238;0,7898114333780177;25,0;37,71577938981375;US$/barril
2023;JUL;Julho;7;ÓLEO DIESEL;6673126,768388608;681163753,0;26201490,613661062;102,07565008756517;0,20298720714639543;0,7970127928536046;25,0;40,645370950267676;US$/barril
2023;AGO;Agosto;8;ÓLEO DIESEL;8257929,115639012;879229255,0;27023227,15592072;106,47091331105035;0,2340606144559882;0,7659393855440119;25,0;44,06913202987499;US$/barril
2023;SET;Setembro;9;ÓLEO DIESEL;7141006,617758929;848716145,0;24960840,65525601;118,8510514595145;0,22244846400978657;0,7775515359902134;25,0;45,87702224287244;US$/barril
2023;OUT;Outubro;10;ÓLEO DIESEL;7651925,218377547;947359884,0;27109447,74560452;123,80673581659369;0,220127243716929;0,779872756283071;25,0;46,75005441597354;US$/barril
2023;NOV;Novembro;11;ÓLEO DIESEL;6452938,513637927;720748026,0;24451632,36839103;111,69299451354433;0,20880207456270874;0,7911979254372913;25,0;43,10167710448158;US$/barril
2023;DEZ;Dezembro;12;ÓLEO DIESEL;11814567,549235798;1198239390,0;26120263,69283056;101,4205035441611;0,3114437882653474;0,6885562117346528;25,0;48,80069112493894;US$/barril
2024;JAN;Janeiro;1;ÓLEO DIESEL;6584149,670969882;637827241,0;25113149,17805264;96,87313819918745;0,2077195821111086;0,7922804178888915;25,0;39,92945823174918;US$/barril
2024;FEV;Fevereiro;2;ÓLEO DIESEL;5391791,512450238;560692836,0;23750373,21812974;103,99008097870602;0,18501684971921206;0,8149831502807879;25,0;39,614495941745645;US$/barril
2024;MAR;Março;3;ÓLEO DIESEL;7793799,505578238;804040599,0;24682060,652167972;103,16413687887736;0,23998746969968227;0,7600125303003177;25,0;43,75841343082139;US$/barril
2024;ABR;Abril;4;ÓLEO DIESEL;7447163,546317464;727295648,0;24157065,747298673;97,66075949273859;0,23563819503808453;0,7643618049619154;25,0;42,121650216965286;US$/barril
2024;MAI;Maio;5;ÓLEO DIESEL;6723638,56270381;615817797,0;24844375,7594898;91,58996148543092;0,21298896072715018;0,7870110392728498;25,0;39,18292669164289;US$/barril
2024;JUN;Junho;6;ÓLEO DIESEL;9524180,336432107;846512022,0;25716771,79637823;88,88030172653319;0,2702588823519561;0,7297411176480437;25,0;42,26421894891859;US$/barril
2024;JUL;Julho;7;ÓLEO DIESEL;7849779,166508082;736314005,0;25666176,75972234;93,80060118653554;0,23421021270542516;0,7657897872945748;25,0;41,113803438159614;US$/barril
2024;AGO;Agosto;8;ÓLEO DIESEL;7964095,370029202;717712051,0;26294642,410429798;90,11846514306224;0,2324690250138719;0,7675309749861281;25,0;40,13802610220748;US$/barril
2024;SET;Setembro;9;ÓLEO DIESEL;10036578,824513558;863917559,0;26409941,57796985;86,07689672998423;0,27537824499234453;0,7246217550076556;25,0;41,81924863108172;US$/barril
2024;OUT;Outubro;10;ÓLEO DIESEL;9368439,968401821;832868019,0;28282126,62065217;88,9014629766668;0,24882600229249865;0,7511739977075014;25,0;40,90034557312612;US$/barril
2024;NOV;Novembro;11;ÓLEO DIESEL;5248509,603210893;471051301,0;25903020,46100498;89,74953588954544;0,168483204272522;0,831516795727478;25,0;35,909209281829284;US$/barril
2024;DEZ;Dezembro;12;ÓLEO DIESEL;6132915,429371107;545443014,0;26866838,76044721;88,93698605198797;0,18584730644034148;0,8141526935596586;25,0;36,88251663967565;US$/barril
2025;JAN;Janeiro;1;ÓLEO DIESEL;7830801,312164274;724824768,0;24051465,2026066;92,56074047927456;0,24561620512570234;0,7543837948742976;25,0;41,59401269200184;US$/barril
2025;FEV;Fevereiro;2;ÓLEO DIESEL;6751965,740389;638933193,0;22394742,4572076;94,62921133885807;0,2316544871762142;0,7683455128237857;25,0;41,1299192451874;US$/barril
2025;MAR;Março;3;ÓLEO DIESEL;8156210,353246228;709015067,0;25128441,693742603;86,92947291603473;0,24504418257796082;0,7549558174220392;25,0;40,175457068193694;US$/barril
2025;ABR;Abril;4;ÓLEO DIESEL;9161402,0964693;739467764,0;24060030,70989327;80,71556692015325;0,27576781982487847;0,7242321801751216;25,0;40,364560419877776;US$/barril
2025;MAI;Maio;5;ÓLEO DIESEL;9177071,053993095;735063110,0;23944400,710926842;80,0977899893411;0,277073166287038;0,7229268337129621;25,0;40,266119127765;US$/barril
2025;JUN;Junho;6;ÓLEO DIESEL;8132290,490355252;687861173,0;24889048,07832672;84,58394025837994;0,246273798787432;0,753726201212568;25,0;39,67396331415463;US$/barril
2025;JUL;Julho;7;ÓLEO DIESEL;10868396,328002153;996161881,0;26173777,943524033;91,65674961939082;0,2934060038791119;0,706593996120888;25,0;44,55749053739598;US$/barril
2025;AGO;Agosto;8;ÓLEO DIESEL;8133625,068231344;736730741,0;27291562,53324573;90,57839952293277;0,22960005631394903;0,7703999436860511;25,0;40,05680422344402;US$/barril
2025;SET;Setembro;9;ÓLEO DIESEL;10994858,716223452;990603847,0;26779840,83201494;90,09700557027763;0,2910640944260321;0,7089359055739678;25,0;43,94740097615922;US$/barril
2025;OUT;Outubro;10;ÓLEO DIESEL;10059365,158812368;896181603,0;25266439,43955331;89,08928037222235;0,28475968978432714;0,7152403102156728;25,0;43,250043597294805;US$/barril
2025;NOV;Novembro;11;ÓLEO DIESEL;8617533,487524346;821300179,0;23442843,65714655;95,30571365797431;0,2687907708832664;0,7312092291167336;25,0;43,89752697162511;US$/barril
