ano;mes;mes_nome;mes_ordem;produto;unidade;volume_barris
2006;OUT;Outubro;10;SOLVENTE;b;128425,33209172735
2006;NOV;Novembro;11;SOLVENTE;b;99381,15402124157
2006;DEZ;Dezembro;12;SOLVENTE;b;109500,23599998651
2007;JAN;Janeiro;1;SOLVENTE;b;158825,77484724694
2007;FEV;Fevereiro;2;SOLVENTE;b;109102,45008091764
2007;MAR;Março;3;SOLVENTE;b;184152,61578982457
2007;ABR;Abril;4;SOLVENTE;b;139939,35132549264
2007;MAI;Maio;5;SOLVENTE;b;120579,56230539808
2007;JUN;Junho;6;SOLVENTE;b;88545,84008839406
2007;JUL;Julho;7;SOLVENTE;b;139488,3948668286
2007;AGO;Agosto;8;SOLVENTE;b;121599,05477484482
2007;SET;Setembro;9;SOLVENTE;b;114978,56713898788
2007;OUT;Outubro;10;SOLVENTE;b;172780,5119857355
2007;NOV;Novembro;11;SOLVENTE;b;122474,4418402834
2007;DEZ;Dezembro;12;SOLVENTE;b;142802,77671765184
2008;JAN;Janeiro;1;SOLVENTE;b;81321,05270791985
2008;FEV;Fevereiro;2;SOLVENTE;b;220686,1750330634
2008;MAR;Março;3;SOLVENTE;b;452227,0681901486
2008;ABR;Abril;4;SOLVENTE;b;179619,88670724697
2008;MAI;Maio;5;SOLVENTE;b;328122,9289394197
2008;JUN;Junho;6;SOLVENTE;b;160347,7815431579
2008;JUL;Julho;7;SOLVENTE;b;76113,43220017543
2008;AGO;Agosto;8;SOLVENTE;b;89586,84184062078
2008;SET;Setembro;9;SOLVENTE;b;322113,8261144533
2008;OUT;Outubro;10;SOLVENTE;b;474840,38663476397
2008;NOV;Novembro;11;SOLVENTE;b;63331,00190283398
2008;DEZ;Dezembro;12;SOLVENTE;b;389846,69340112
2009;JAN;Janeiro;1;SOLVENTE;b;73785,37334873088
2009;FEV;Fevereiro;2;SOLVENTE;b;182756,3628525506
2009;MAR;Março;3;SOLVENTE;b;140021,83187039135
2009;ABR;Abril;4;SOLVENTE;b;311231,4107569231
2009;MAI;Maio;5;SOLVENTE;b;229555,5371245074
2009;JUN;Junho;6;SOLVENTE;b;538788,171889865
2009;JUL;Julho;7;SOLVENTE;b;240374,09520723348
2009;AGO;Agosto;8;SOLVENTE;b;207834,5313609042
2009;SET;Setembro;9;SOLVENTE;b;497924,1675884884
2009;OUT;Outubro;10;SOLVENTE;b;487257,6344681107
2009;NOV;Novembro;11;SOLVENTE;b;522076,17218468274
2009;DEZ;Dezembro;12;SOLVENTE;b;452455,81864856946
2010;JAN;Janeiro;1;SOLVENTE;b;619439,35823
2010;FEV;Fevereiro;2;SOLVENTE;b;605513,71889
2010;MAR;Março;3;SOLVENTE;b;709470,900672375
2010;ABR;Abril;4;SOLVENTE;b;517525,7790068152
2010;MAI;Maio;5;SOLVENTE;b;419729,65710557357
2010;JUN;Junho;6;SOLVENTE;b;517614,98226361675
2010;JUL;Julho;7;SOLVENTE;b;398027,0199638865
2010;AGO;Agosto;8;SOLVENTE;b;439842,5002063293
2010;SET;Setembro;9;SOLVENTE;b;415132,43412774615
2010;OUT;Outubro;10;SOLVENTE;b;532440,5397768826
2010;NOV;Novembro;11;SOLVENTE;b;331439,2291398515
2010;DEZ;Dezembro;12;SOLVENTE;b;344095,74511240283
2011;JAN;Janeiro;1;SOLVENTE;b;128589,3340067206
2011;FEV;Fevereiro;2;SOLVENTE;b;186870,2551
2011;MAR;Março;3;SOLVENTE;b;250089,44947608636
2011;ABR;Abril;4;SOLVENTE;b;268883,08769
2011;MAI;Maio;5;SOLVENTE;b;166365,4745
2011;JUN;Junho;6;SOLVENTE;b;259567,87908
2011;JUL;Julho;7;SOLVENTE;b;149125,10529
2011;AGO;Agosto;8;SOLVENTE;b;245008,42042461538
2011;SET;Setembro;9;SOLVENTE;b;212249,63845
2011;OUT;Outubro;10;SOLVENTE;b;186184,66581
2011;NOV;Novembro;11;SOLVENTE;b;256731,17477
2011;DEZ;Dezembro;12;SOLVENTE;b;113815,36991200001
2012;JAN;Janeiro;1;SOLVENTE;b;102266,79322280701
2012;FEV;Fevereiro;2;SOLVENTE;b;136221,6916432254
2012;MAR;Março;3;SOLVENTE;b;182779,39153612684
2012;ABR;Abril;4;SOLVENTE;b;102695,31517697708
2012;MAI;Maio;5;SOLVENTE;b;148028,64116457492
2012;JUN;Junho;6;SOLVENTE;b;128146,63663730098
2012;JUL;Julho;7;SOLVENTE;b;107401,78222322537
2012;AGO;Agosto;8;SOLVENTE;b;152091,33215167344
2012;SET;Setembro;9;SOLVENTE;b;124926,65286611336
2012;OUT;Outubro;10;SOLVENTE;b;147759,24036865044
2012;NOV;Novembro;11;SOLVENTE;b;178537,12265380565
2012;DEZ;Dezembro;12;SOLVENTE;b;148641,23850593108
2013;JAN;Janeiro;1;SOLVENTE;b;111179,32666871797
2013;FEV;Fevereiro;2;SOLVENTE;b;80056,25677810493
2013;MAR;Março;3;SOLVENTE;b;302649,1135566936
2013;ABR;Abril;4;SOLVENTE;b;121764,67794990553
2013;MAI;Maio;5;SOLVENTE;b;131473,73392048583
2013;JUN;Junho;6;SOLVENTE;b;106391,363717193
2013;JUL;Julho;7;SOLVENTE;b;159504,67537843456
2013;AGO;Agosto;8;SOLVENTE;b;106281,94988331984
2013;SET;Setembro;9;SOLVENTE;b;164743,76455407552
2013;OUT;Outubro;10;SOLVENTE;b;74262,51342910931
2013;NOV;Novembro;11;SOLVENTE;b;422749,9712402834
2013;DEZ;Dezembro;12;SOLVENTE;b;126588,18129882596
2014;JAN;Janeiro;1;SOLVENTE;b;68125,6026835358
2014;FEV;Fevereiro;2;SOLVENTE;b;322513,7765430361
2014;MAR;Março;3;SOLVENTE;b;237416,9592855195
2014;ABR;Abril;4;SOLVENTE;b;217306,6966196357
2014;MAI;Maio;5;SOLVENTE;b;319702,1211254901
2014;JUN;Junho;6;SOLVENTE;b;148409,0855427127
2014;JUL;Julho;7;SOLVENTE;b;144530,95506685568
2014;AGO;Agosto;8;SOLVENTE;b;251105,3598944939
2014;SET;Setembro;9;SOLVENTE;b;783323,0400741451
2014;OUT;Outubro;10;SOLVENTE;b;338516,3009591093
2014;NOV;Novembro;11;SOLVENTE;b;402894,1445457219
2014;DEZ;Dezembro;12;SOLVENTE;b;539886,1978574494
2015;JAN;Janeiro;1;SOLVENTE;b;393159,4539918758
2015;FEV;Fevereiro;2;SOLVENTE;b;899667,9729425643
2015;MAR;Março;3;SOLVENTE;b;162605,6960090688
2015;ABR;Abril;4;SOLVENTE;b;416550,6122731577
2015;MAI;Maio;5;SOLVENTE;b;85703,491077112
2015;JUN;Junho;6;SOLVENTE;b;507080,46724705765
2015;JUL;Julho;7;SOLVENTE;b;393648,6246538057
2015;AGO;Agosto;8;SOLVENTE;b;161517,58434388658
2015;SET;Setembro;9;SOLVENTE;b;427176,5035443049
2015;OUT;Outubro;10;SOLVENTE;b;319265,6032185291
2015;NOV;Novembro;11;SOLVENTE;b;522530,5069758434
2015;DEZ;Dezembro;12;SOLVENTE;b;298329,95790112007
2016;JAN;Janeiro;1;SOLVENTE;b;55106,790970701775
2016;FEV;Fevereiro;2;SOLVENTE;b;358308,02421896084
2016;MAR;Março;3;SOLVENTE;b;90114,6086780837
2016;ABR;Abril;4;SOLVENTE;b;124928,53726263158
2016;MAI;Maio;5;SOLVENTE;b;143245,63536425095
2016;JUN;Junho;6;SOLVENTE;b;575926,2743962752
2016;JUL;Julho;7;SOLVENTE;b;189663,78805553302
2016;AGO;Agosto;8;SOLVENTE;b;318289,6386109986
2016;SET;Setembro;9;SOLVENTE;b;424025,801054116
2016;OUT;Outubro;10;SOLVENTE;b;742079,6948700673
2016;NOV;Novembro;11;SOLVENTE;b;442251,8709203239
2016;DEZ;Dezembro;12;SOLVENTE;b;238236,6547943995
2017;JAN;Janeiro;1;SOLVENTE;b;306625,4533465858
2017;FEV;Fevereiro;2;SOLVENTE;b;679140,6134899321
2017;MAR;Março;3;SOLVENTE;b;884139,518551458
2017;ABR;Abril;4;SOLVENTE;b;1152108,4192819444
2017;MAI;Maio;5;SOLVENTE;b;80968,90238372471
2017;JUN;Junho;6;SOLVENTE;b;556763,0143517947
2017;JUL;Julho;7;SOLVENTE;b;559920,4565304318
2017;AGO;Agosto;8;SOLVENTE;b;631666,9950299055
2017;SET;Setembro;9;SOLVENTE;b;425726,171822267
2017;OUT;Outubro;10;SOLVENTE;b;509900,6703551147
2017;NOV;Novembro;11;SOLVENTE;b;222727,93563709845
2017;DEZ;Dezembro;12;SOLVENTE;b;803033,4796355328
2018;JAN;Janeiro;1;SOLVENTE;b;261903,32542788112
2018;FEV;Fevereiro;2;SOLVENTE;b;168435,53500489882
2018;MAR;Março;3;SOLVENTE;b;136255,61926882586
2018;ABR;Abril;4;SOLVENTE;b;310640,26198792167
2018;MAI;Maio;5;SOLVENTE;b;883621,8527583941
2018;JUN;Junho;6;SOLVENTE;b;237276,09640164635
2018;JUL;Julho;7;SOLVENTE;b;829060,6879507154
2018;AGO;Agosto;8;SOLVENTE;b;578579,9460841024
2018;SET;Setembro;9;SOLVENTE;b;361829,96131151146
2018;OUT;Outubro;10;SOLVENTE;b;655325,7715698647
2018;NOV;Novembro;11;SOLVENTE;b;1144398,716505466
2018;DEZ;Dezembro;12;SOLVENTE;b;574485,5259340081
2019;JAN;Janeiro;1;SOLVENTE;b;454214,9282631443
2019;FEV;Fevereiro;2;SOLVENTE;b;124570,90087298244
2019;MAR;Março;3;SOLVENTE;b;696785,8902797165
2019;ABR;Abril;4;SOLVENTE;b;232461,59062168698
2019;MAI;Maio;5;SOLVENTE;b;449450,4099205535
2019;JUN;Junho;6;SOLVENTE;b;104482,34272014844
2019;JUL;Julho;7;SOLVENTE;b;412804,8903616599
2019;AGO;Agosto;8;SOLVENTE;b;473030,55959137663
2019;SET;Setembro;9;SOLVENTE;b;168726,13101751686
2019;OUT;Outubro;10;SOLVENTE;b;184012,4234794872
2019;NOV;Novembro;11;SOLVENTE;b;252761,84629327938
2019;DEZ;Dezembro;12;SOLVENTE;b;91954,78978430503
2020;JAN;Janeiro;1;SOLVENTE;b;227793,15952497968
2020;FEV;Fevereiro;2;SOLVENTE;b;508378,68912402133
2020;MAR;Março;3;SOLVENTE;b;332655,7089516328
2020;ABR;Abril;4;SOLVENTE;b;266996,51817399455
2020;MAI;Maio;5;SOLVENTE;b;386335,9778049527
2020;JUN;Junho;6;SOLVENTE;b;174870,0445879891
2020;JUL;Julho;7;SOLVENTE;b;177351,30248267206
2020;AGO;Agosto;8;SOLVENTE;b;399601,3483721323
2020;SET;Setembro;9;SOLVENTE;b;501534,2978334006
2020;OUT;Outubro;10;SOLVENTE;b;908192,0830340888
2020;NOV;Novembro;11;SOLVENTE;b;655689,2139379755
2020;DEZ;Dezembro;12;SOLVENTE;b;1242983,0169594067
2021;JAN;Janeiro;1;SOLVENTE;b;1199054,075674238
2021;FEV;Fevereiro;2;SOLVENTE;b;1122736,5259827394
2021;MAR;Março;3;SOLVENTE;b;628757,9791255868
2021;ABR;Abril;4;SOLVENTE;b;554834,164749946
2021;MAI;Maio;5;SOLVENTE;b;811883,717648799
2021;JUN;Junho;6;SOLVENTE;b;349342,3881396357
2021;JUL;Julho;7;SOLVENTE;b;710430,0160587855
2021;AGO;Agosto;8;SOLVENTE;b;658217,1912850738
2021;SET;Setembro;9;SOLVENTE;b;402906,4525409986
2021;OUT;Outubro;10;SOLVENTE;b;455133,44424168667
2021;NOV;Novembro;11;SOLVENTE;b;717872,3467364911
2021;DEZ;Dezembro;12;SOLVENTE;b;567974,9614283805
2022;JAN;Janeiro;1;SOLVENTE;b;799283,3692870988
2022;FEV;Fevereiro;2;SOLVENTE;b;500321,8414628339
2022;MAR;Março;3;SOLVENTE;b;514379,074493023
2022;ABR;Abril;4;SOLVENTE;b;518431,8596659922
2022;MAI;Maio;5;SOLVENTE;b;1012626,8574745617
2022;JUN;Junho;6;SOLVENTE;b;448687,81502148445
2022;JUL;Julho;7;SOLVENTE;b;552274,7298645749
2022;AGO;Agosto;8;SOLVENTE;b;643396,5739464642
2022;SET;Setembro;9;SOLVENTE;b;619964,680444953
2022;OUT;Outubro;10;SOLVENTE;b;607123,4264184616
2022;NOV;Novembro;11;SOLVENTE;b;631062,9950161804
2022;DEZ;Dezembro;12;SOLVENTE;b;1324612,162651134
2023;JAN;Janeiro;1;SOLVENTE;b;202591,91106385956
2023;FEV;Fevereiro;2;SOLVENTE;b;1819624,504717072
2023;MAR;Março;3;SOLVENTE;b;439293,6060583537
2023;ABR;Abril;4;SOLVENTE;b;694524,3088800404
2023;MAI;Maio;5;SOLVENTE;b;891694,2933763566
2023;JUN;Junho;6;SOLVENTE;b;584793,3870954787
2023;JUL;Julho;7;SOLVENTE;b;1162335,0816276798
2023;AGO;Agosto;8;SOLVENTE;b;1276388,8599546696
2023;SET;Setembro;9;SOLVENTE;b;1023399,2308660462
2023;OUT;Outubro;10;SOLVENTE;b;593689,0628319968
2023;NOV;Novembro;11;SOLVENTE;b;702620,4317785696
2023;DEZ;Dezembro;12;SOLVENTE;b;2199496,3403792717
2024;JAN;Janeiro;1;SOLVENTE;b;626920,1068295136
2024;FEV;Fevereiro;2;SOLVENTE;b;726919,8776699051
2024;MAR;Março;3;SOLVENTE;b;1353305,4185556015
2024;ABR;Abril;4;SOLVENTE;b;956906,6105544541
2024;MAI;Maio;5;SOLVENTE;b;1452627,2480396093
2024;JUN;Junho;6;SOLVENTE;b;1630008,3188943057
2024;JUL;Julho;7;SOLVENTE;b;848111,6396603637
2024;AGO;Agosto;8;SOLVENTE;b;1300017,375802794
2024;SET;Setembro;9;SOLVENTE;b;942713,1067958707
2024;OUT;Outubro;10;SOLVENTE;b;1203494,8767645075
2024;NOV;Novembro;11;SOLVENTE;b;605633,2337682726
2024;DEZ;Dezembro;12;SOLVENTE;b;524383,2931668827
2025;JAN;Janeiro;1;SOLVENTE;b;399186,331259676
2025;FEV;Fevereiro;2;SOLVENTE;b;825232,0950337785
2025;MAR;Março;3;SOLVENTE;b;937123,9442814715
2025;ABR;Abril;4;SOLVENTE;b;554209,8947412414
2025;MAI;Maio;5;SOLVENTE;b;1102805,2385447237
2025;JUN;Junho;6;SOLVENTE;b;581183,7237055596
2025;JUL;Julho;7;SOLVENTE;b;1000532,6563200009
2025;AGO;Agosto;8;SOLVENTE;b;886691,5686396621
2025;SET;Setembro;9;SOLVENTE;b;649624,3686268147
2025;OUT;Outubro;10;SOLVENTE;b;611307,703422348
2025;NOV;Novembro;11;SOLVENTE;b;131366,3572720378
2025;DEZ;Dezembro;12;SOLVENTE;b;473363,7327793792
2026;JAN;Janeiro;1;SOLVENTE;b;485206,5876938461
2026;FEV;Fevereiro;2;SOLVENTE;b;188771,13584361668
2026;MAR;Março;3;SOLVENTE;b;529083,2157549529
2026;ABR;Abril;4;SOLVENTE;b;291320,13866570854
2026;MAI;Maio;5;SOLVENTE;b;243135,30482068824
2026;JUN;Junho;6;SOLVENTE;b;577744,0294862748
2026;JUL;Julho;7;SOLVENTE;b;535466,1760585156
2000;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;3,773886
2000;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;10,6413316122449
2000;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;116104,23177099999
2000;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;1,5724525
2000;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;9,736369153061224
2000;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;53233,73633509184
2000;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;97742,76169206123
2000;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;63839,54977535715
2000;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;115171,25398462245
2000;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;20302,396335989797
2000;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;83054,3416897449
2000;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;0,06418173469387754
2001;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;0,0
2001;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;0,006418173469387756
2001;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;0,0
2001;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;0,0
2001;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2001;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;0,006418173469387756
2001;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;1,553197979591837
2001;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;0,29523597959183673
2001;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;0,0
2001;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;0,0
2001;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;83808,9712717551
2001;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;0,3273268469387755
2002;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;161874,91599588774
2002;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;69891,05299443878
2002;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;2,0666518571428574
2002;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;38715,54554770408
2002;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2002;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;0,0
2002;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;50900,39653394899
2002;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;1,1103440102040816
2002;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;50939,784864530615
2002;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;0,0
2002;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;0,0
2002;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;1,0441084600000001
2003;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;48163,34769760119
2003;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;144933,2294386772
2003;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;48093,1228692695
2003;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;47632,71871181639
2003;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,012418183613030605
2003;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;0,0
2003;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;0,0
2003;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;0,0
2003;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;356,3584060513327
2003;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;48141,39234897335
2003;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;49096,90327798619
2003;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;198263,10654665352
2004;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;94456,49210671274
2004;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;88709,44986697928
2004;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;97265,044394462
2004;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;133528,36339937808
2004;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2004;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;2,0303730207305035
2004;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;0,0
2004;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;1,0182910562685095
2004;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;211314,00903295167
2004;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;0,0
2004;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;0,0
2004;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;195044,8845906022
2005;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;37986,61518126358
2005;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;279111,07005010865
2005;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;0,0
2005;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;0,0
2005;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,012418183613030605
2005;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;1,012081964461994
2005;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;0,0
2005;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;15687,258030977297
2005;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;0,0
2005;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;0,0
2005;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;0,0
2005;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;0,0
2006;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;0,0
2006;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;40593,26643074038
2006;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;72799,3972038006
2006;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;192988,95494799607
2006;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;225137,74475822313
2006;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;45016,871797374144
2006;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;58242,82720897336
2006;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;27497,4225379467
2006;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;140247,33961595263
2006;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;647426,2000114118
2006;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;0,0
2006;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;133040,85655618954
2007;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;203039,35728243832
2007;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;0,22352730503455087
2007;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;93752,87161410663
2007;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;96936,50271970387
2007;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2007;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;176393,0211675025
2007;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;46159,257762487665
2007;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;0,0
2007;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;0,0
2007;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;0,8754819447186577
2007;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;0,0
2007;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;118822,61376480752
2008;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;80603,3314953702
2008;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;244218,07277052326
2008;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;0,0
2008;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;21529,106893504446
2008;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2008;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;35009,31840548866
2008;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;4,029700582428431
2008;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;0,0
2008;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;0,0
2008;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;445589,4506755183
2008;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;420307,0160849852
2008;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;0,0
2009;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;0,0
2009;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;0,0
2009;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;0,0
2009;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;1,092539997
2009;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2009;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;60,44550873642647
2009;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;45,14630652517277
2009;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;38,04931459032577
2009;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;62,49450903257651
2009;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;21,700775863770982
2009;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;63,51900918065154
2009;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;64075,74118839093
2010;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;6,28981
2010;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;126831,4232496249
2010;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;1,1424728923988157
2010;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;2,2290639585389935
2010;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2010;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;3,253564106614018
2010;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;0,0
2010;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;0,0
2010;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;884004,9973959823
2010;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;0,07450910167818363
2010;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;2,359454886475815
2010;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;0,0
2011;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;0,0
2011;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;0,0
2011;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;0,0
2011;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;367375,22248
2011;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2011;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;285550,9583938
2011;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;715214,2951
2011;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;796835,4209242943
2011;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;691577,18912
2011;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;837802,692
2011;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;767432,29772
2011;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;0,00628981
2012;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;370589,31539
2012;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;195581,64195
2012;MAR;Março;3;ÓLEO COMBUSTÍVEL;b;0,18627275419545908
2012;ABR;Abril;4;ÓLEO COMBUSTÍVEL;b;8,52508305034551
2012;MAI;Maio;5;ÓLEO COMBUSTÍVEL;b;0,0
2012;JUN;Junho;6;ÓLEO COMBUSTÍVEL;b;129,08701865745314
2012;JUL;Julho;7;ÓLEO COMBUSTÍVEL;b;0,0
2012;AGO;Agosto;8;ÓLEO COMBUSTÍVEL;b;395458,00093891413
2012;SET;Setembro;9;ÓLEO COMBUSTÍVEL;b;44,165270019743346
2012;OUT;Outubro;10;ÓLEO COMBUSTÍVEL;b;0,12418183613030605
2012;NOV;Novembro;11;ÓLEO COMBUSTÍVEL;b;0,04967273445212242
2012;DEZ;Dezembro;12;ÓLEO COMBUSTÍVEL;b;373246,4030922211
2013;JAN;Janeiro;1;ÓLEO COMBUSTÍVEL;b;0,6147000888450149
2013;FEV;Fevereiro;2;ÓLEO COMBUSTÍVEL;b;0,0
