codigo_tse,uf,nome_municipio,codigo_ibge,POP_2022
41220,MG,ORATÓRIOS,3145851,4910
41246,MG,ORIZÂNIA,3145877,8451
49174,MG,OURO BRANCO,3145901,39206
49190,MG,OURO FINO,3146008,32131
49212,MG,OURO PRETO,3146107,76069
49239,MG,OURO VERDE DE MINAS,3146206,5607
41262,MG,PADRE CARVALHO,3146255,5031
49255,MG,PADRE PARAÍSO,3146305,17163
41289,MG,PAI PEDRO,3146552,5568
49271,MG,PAINEIRAS,3146404,4199
49298,MG,PAINS,3146503,7455
49310,MG,PAIVA,3146602,1474
49336,MG,PALMA,3146701,5692
40525,MG,PALMÓPOLIS,3146750,6307
49379,MG,PAPAGAIOS,3146909,13724
49395,MG,PARACATU,3147006,94300
49433,MG,PARAGUAÇU,3147204,21580
49450,MG,PARAISÓPOLIS,3147303,20463
49476,MG,PARAOPEBA,3147402,23776
49417,MG,PARÁ DE MINAS,3147105,97507
49514,MG,PASSA QUATRO,3147600,15387
49530,MG,PASSA TEMPO,3147709,9204
49557,MG,PASSA VINTE,3147808,2232
49492,MG,PASSABÉM,3147501,1604
49573,MG,PASSOS,3147907,110555
41300,MG,PATIS,3147956,5917
49590,MG,PATOS DE MINAS,3148004,159434
49611,MG,PATROCÍNIO,3148103,91901
49638,MG,PATROCÍNIO DO MURIAÉ,3148202,5579
49654,MG,PAULA CÂNDIDO,3148301,8697
49670,MG,PAULISTAS,3148400,4269
49697,MG,PAVÃO,3148509,8044
49735,MG,PEDRA AZUL,3148707,24452
41327,MG,PEDRA BONITA,3148756,7320
49751,MG,PEDRA DO ANTA,3148806,3511
49778,MG,PEDRA DO INDAIÁ,3148905,3725
49794,MG,PEDRA DOURADA,3149002,2752
49816,MG,PEDRALVA,3149101,10750
40541,MG,PEDRAS DE MARIA DA CRUZ,3149150,10445
49832,MG,PEDRINÓPOLIS,3149200,3359
49859,MG,PEDRO LEOPOLDO,3149309,60154
49875,MG,PEDRO TEIXEIRA,3149408,1806
49891,MG,PEQUERI,3149507,3351
49913,MG,PEQUI,3149606,4042
49930,MG,PERDIGÃO,3149705,12014
49956,MG,PERDIZES,3149804,17999
49972,MG,PERDÕES,3149903,21329
40568,MG,PERIQUITO,3149952,6566
49999,MG,PESCADOR,3150000,3537
49719,MG,PEÇANHA,3148608,17358
50016,MG,PIAU,3150109,2530
41343,MG,PIEDADE DE CARATINGA,3150158,8345
50032,MG,PIEDADE DE PONTE NOVA,3150208,3941
50059,MG,PIEDADE DO RIO GRANDE,3150307,4560
50075,MG,PIEDADE DOS GERAIS,3150406,5215
50091,MG,PIMENTA,3150505,8210
41360,MG,PINGO D'ÁGUA,3150539,4714
41386,MG,PINTÓPOLIS,3150570,6922
50113,MG,PIRACEMA,3150604,7451
50130,MG,PIRAJUBA,3150703,5438
50156,MG,PIRANGA,3150802,15308
50199,MG,PIRANGUINHO,3151008,9109
50172,MG,PIRANGUÇU,3150901,5848
50210,MG,PIRAPETINGA,3151107,11110
50237,MG,PIRAPORA,3151206,55876
50253,MG,PIRAÚBA,3151305,11547
50270,MG,PITANGUI,3151404,26568
50296,MG,PIUMHI,3151503,34834
50318,MG,PLANURA,3151602,10503
50377,MG,POCRANE,3151909,8715
50393,MG,POMPÉU,3152006,30493
50415,MG,PONTE NOVA,3152105,58779
41408,MG,PONTO CHIQUE,3152131,3775
40584,MG,PONTO DOS VOLANTES,3152170,10584
50431,MG,PORTEIRINHA,3152204,37321
50458,MG,PORTO FIRME,3152303,10571
50474,MG,POTÉ,3152402,13643
50490,MG,POUSO ALEGRE,3152501,162028
50512,MG,POUSO ALTO,3152600,6567
50334,MG,POÇO FUNDO,3151701,15831
50350,MG,POÇOS DE CALDAS,3151800,172869
50539,MG,PRADOS,3152709,8964
50555,MG,PRATA,3152808,28678
50598,MG,PRATINHA,3153004,3566
50571,MG,PRATÁPOLIS,3152907,8416
50610,MG,PRESIDENTE BERNARDES,3153103,4845
50636,MG,PRESIDENTE JUSCELINO,3153202,3630
50652,MG,PRESIDENTE KUBITSCHEK,3153301,3075
50679,MG,PRESIDENTE OLEGÁRIO,3153400,19471
50717,MG,PRUDENTE DE MORAIS,3153608,12224
50733,MG,QUARTEL GERAL,3153707,3150
50750,MG,QUELUZITO,3153806,1778
50776,MG,RAPOSOS,3153905,16266
50792,MG,RAUL SOARES,3154002,23387
50814,MG,RECREIO,3154101,11016
41424,MG,REDUTO,3154150,7865
50830,MG,RESENDE COSTA,3154200,11004
50857,MG,RESPLENDOR,3154309,15775
50873,MG,RESSAQUINHA,3154408,4548
40606,MG,RIACHINHO,3154457,8197
50890,MG,RIACHO DOS MACHADOS,3154507,8757
50911,MG,RIBEIRÃO DAS NEVES,3154606,327968
50938,MG,RIBEIRÃO VERMELHO,3154705,3953
50954,MG,RIO ACIMA,3154804,10263
50970,MG,RIO CASCA,3154903,12795
51012,MG,RIO DO PRADO,3155108,4631
50997,MG,RIO DOCE,3155009,2121
51039,MG,RIO ESPERA,3155207,5432
51055,MG,RIO MANSO,3155306,5527
51071,MG,RIO NOVO,3155405,8450
51098,MG,RIO PARANAÍBA,3155504,14602
51110,MG,RIO PARDO DE MINAS,3155603,27708
51136,MG,RIO PIRACICABA,3155702,14120
51152,MG,RIO POMBA,3155801,17721
51179,MG,RIO PRETO,3155900,5040
51195,MG,RIO VERMELHO,3156007,12457
51217,MG,RITÁPOLIS,3156106,4984
51233,MG,ROCHEDO DE MINAS,3156205,2292
51250,MG,RODEIRO,3156304,8596
51276,MG,ROMARIA,3156403,3104
40622,MG,ROSÁRIO DA LIMEIRA,3156452,4736
51292,MG,RUBELITA,3156502,5695
51314,MG,RUBIM,3156601,10321
51330,MG,SABARÁ,3156700,131294
51357,MG,SABINÓPOLIS,3156809,13797
51373,MG,SACRAMENTO,3156908,25888
51390,MG,SALINAS,3157005,39969
51411,MG,SALTO DA DIVISA,3157104,6015
51438,MG,SANTA BÁRBARA,3157203,29491
40649,MG,SANTA BÁRBARA DO LESTE,3157252,7990
41440,MG,SANTA BÁRBARA DO MONTE VERDE,3157278,2963
51454,MG,SANTA BÁRBARA DO TUGÚRIO,3157302,4204
41467,MG,SANTA CRUZ DE MINAS,3157336,8074
41483,MG,SANTA CRUZ DE SALINAS,3157377,3908
51470,MG,SANTA CRUZ DO ESCALVADO,3157401,4852
51497,MG,SANTA EFIGÊNIA DE MINAS,3157500,4272
51519,MG,SANTA FÉ DE MINAS,3157609,3521
41505,MG,SANTA HELENA DE MINAS,3157658,5897
51535,MG,SANTA JULIANA,3157708,15786
51551,MG,SANTA LUZIA,3157807,213709
51578,MG,SANTA MARGARIDA,3157906,16414
51594,MG,SANTA MARIA DE ITABIRA,3158003,10133
51616,MG,SANTA MARIA DO SALTO,3158102,4666
51632,MG,SANTA MARIA DO SUAÇUÍ,3158201,12652
51837,MG,SANTA RITA DE CALDAS,3159209,8400
51870,MG,SANTA RITA DE IBITIPOCA,3159407,3303
51853,MG,SANTA RITA DE JACUTINGA,3159308,4768
40665,MG,SANTA RITA DE MINAS,3159357,6214
51896,MG,SANTA RITA DO ITUETO,3159506,5831
51918,MG,SANTA RITA DO SAPUCAÍ,3159605,40719
51934,MG,SANTA ROSA DA SERRA,3159704,3414
51950,MG,SANTA VITÓRIA,3159803,20538
51659,MG,SANTANA DA VARGEM,3158300,6561
51675,MG,SANTANA DE CATAGUASES,3158409,3503
51691,MG,SANTANA DE PIRAPAMA,3158508,7014
51713,MG,SANTANA DO DESERTO,3158607,3732
51730,MG,SANTANA DO GARAMBÉU,3158706,2140
51756,MG,SANTANA DO JACARÉ,3158805,4214
51772,MG,SANTANA DO MANHUAÇU,3158904,9010
40681,MG,SANTANA DO PARAÍSO,3158953,37113
51799,MG,SANTANA DO RIACHO,3159001,5754
51810,MG,SANTANA DOS MONTES,3159100,3469
51977,MG,SANTO ANTÔNIO DO AMPARO,3159902,16723
51993,MG,SANTO ANTÔNIO DO AVENTUREIRO,3160009,3770
52019,MG,SANTO ANTÔNIO DO GRAMA,3160108,4229
52035,MG,SANTO ANTÔNIO DO ITAMBÉ,3160207,3846
52051,MG,SANTO ANTÔNIO DO JACINTO,3160306,10251
52078,MG,SANTO ANTÔNIO DO MONTE,3160405,28345
41521,MG,SANTO ANTÔNIO DO RETIRO,3160454,6621
52094,MG,SANTO ANTÔNIO DO RIO ABAIXO,3160504,1808
52116,MG,SANTO HIPÓLITO,3160603,2593
52132,MG,SANTOS DUMONT,3160702,44140
53074,MG,SAPUCAÍ-MIRIM,3165404,6288
53090,MG,SARDOÁ,3165503,4774
40800,MG,SARZEDO,3165537,36581
40827,MG,SEM PEIXE,3165560,2382
40843,MG,SENADOR AMARAL,3165578,6208
53112,MG,SENADOR CORTES,3165602,2237
53139,MG,SENADOR FIRMINO,3165701,7716
53155,MG,SENADOR JOSÉ BENTO,3165800,2071
53171,MG,SENADOR MODESTINO GONÇALVES,3165909,3926
53198,MG,SENHORA DE OLIVEIRA,3166006,5295
53210,MG,SENHORA DO PORTO,3166105,3032
53236,MG,SENHORA DOS REMÉDIOS,3166204,9925
53252,MG,SERICITA,3166303,7345
53279,MG,SERITINGA,3166402,1812
53295,MG,SERRA AZUL DE MINAS,3166501,3906
53317,MG,SERRA DA SAUDADE,3166600,836
53350,MG,SERRA DO SALITRE,3166808,13152
53333,MG,SERRA DOS AIMORÉS,3166709,6847
53376,MG,SERRANIA,3166907,7518
53392,MG,SERRANOS,3167004,1952
42382,MG,SERRANÓPOLIS DE MINAS,3166956,4398
53414,MG,SERRO,3167103,21813
53430,MG,SETE LAGOAS,3167202,233398
42404,MG,SETUBINHA,3165552,9797
53457,MG,SILVEIRÂNIA,3167301,2322
53473,MG,SILVIANÓPOLIS,3167400,6061
53511,MG,SIMONÉSIA,3167608,19807
53490,MG,SIMÃO PEREIRA,3167509,2913
53538,MG,SOBRÁLIA,3167707,4893
53554,MG,SOLEDADE DE MINAS,3167806,5602
52159,MG,SÃO BENTO ABADE,3160801,4710
52175,MG,SÃO BRÁS DO SUAÇUÍ,3160900,3987
41548,MG,SÃO DOMINGOS DAS DORES,3160959,5621
52191,MG,SÃO DOMINGOS DO PRATA,3161007,17399
52213,MG,SÃO FRANCISCO,3161106,51321
52230,MG,SÃO FRANCISCO DE PAULA,3161205,6429
52256,MG,SÃO FRANCISCO DE SALES,3161304,5532
52272,MG,SÃO FRANCISCO DO GLÓRIA,3161403,4796
41564,MG,SÃO FÉLIX DE MINAS,3161056,3204
52299,MG,SÃO GERALDO,3161502,10270
52310,MG,SÃO GERALDO DA PIEDADE,3161601,3307
41580,MG,SÃO GERALDO DO BAIXIO,3161650,3104
52337,MG,SÃO GONÇALO DO ABAETÉ,3161700,7152
52353,MG,SÃO GONÇALO DO PARÁ,3161809,11688
52370,MG,SÃO GONÇALO DO RIO ABAIXO,3161908,12466
45098,MG,SÃO GONÇALO DO RIO PRETO,3125507,3035
52396,MG,SÃO GONÇALO DO SAPUCAÍ,3162005,23792
52418,MG,SÃO GOTARDO,3162104,41114
41629,MG,SÃO JOAQUIM DE BICAS,3162922,34677
41645,MG,SÃO JOSÉ DA BARRA,3162948,7862
40789,MG,SÃO JOSÉ DA LAPA,3162955,27125
52590,MG,SÃO JOSÉ DA SAFIRA,3163003,3769
52612,MG,SÃO JOSÉ DA VARGINHA,3163102,4392
52639,MG,SÃO JOSÉ DO ALEGRE,3163201,4125
52655,MG,SÃO JOSÉ DO DIVINO,3163300,3437
52671,MG,SÃO JOSÉ DO GOIABAL,3163409,5400
52698,MG,SÃO JOSÉ DO JACURI,3163508,6098
52710,MG,SÃO JOSÉ DO MANTIMENTO,3163607,2768
52434,MG,SÃO JOÃO BATISTA DO GLÓRIA,3162203,7455
40703,MG,SÃO JOÃO DA LAGOA,3162252,4818
52450,MG,SÃO JOÃO DA MATA,3162302,2803
52477,MG,SÃO JOÃO DA PONTE,3162401,23840
41602,MG,SÃO JOÃO DAS MISSÕES,3162450,12986
52493,MG,SÃO JOÃO DEL REI,3162500,93778
40720,MG,SÃO JOÃO DO MANHUAÇU,3162559,11245
40746,MG,SÃO JOÃO DO MANTENINHA,3162575,5329
52515,MG,SÃO JOÃO DO ORIENTE,3162609,7049
40762,MG,SÃO JOÃO DO PACUÍ,3162658,3884
52531,MG,SÃO JOÃO DO PARAÍSO,3162708,20502
52558,MG,SÃO JOÃO EVANGELISTA,3162807,14864
52574,MG,SÃO JOÃO NEPOMUCENO,3162906,24970
52736,MG,SÃO LOURENÇO,3163706,44432
52752,MG,SÃO MIGUEL DO ANTA,3163805,6219
52779,MG,SÃO PEDRO DA UNIÃO,3163904,4869
52817,MG,SÃO PEDRO DO SUAÇUÍ,3164100,5108
52795,MG,SÃO PEDRO DOS FERROS,3164001,7122
52833,MG,SÃO ROMÃO,3164209,9783
52850,MG,SÃO ROQUE DE MINAS,3164308,6893
52876,MG,SÃO SEBASTIÃO DA BELA VISTA,3164407,6390
42340,MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,3164431,3113
42366,MG,SÃO SEBASTIÃO DO ANTA,3164472,6195
52892,MG,SÃO SEBASTIÃO DO MARANHÃO,3164506,9918
52914,MG,SÃO SEBASTIÃO DO OESTE,3164605,8819
52930,MG,SÃO SEBASTIÃO DO PARAÍSO,3164704,70976
52957,MG,SÃO SEBASTIÃO DO RIO PRETO,3164803,1231
52973,MG,SÃO SEBASTIÃO DO RIO VERDE,3164902,2299
53031,MG,SÃO THOMÉ DAS LETRAS,3165206,6782
52990,MG,SÃO TIAGO,3165008,11741
53015,MG,SÃO TOMÁS DE AQUINO,3165107,6745
53058,MG,SÃO VICENTE DE MINAS,3165305,6669
53570,MG,TABULEIRO,3167905,3926
53597,MG,TAIOBEIRAS,3168002,33071
42420,MG,TAPARUBA,3168051,3390
53619,MG,TAPIRA,3168101,3975
53635,MG,TAPIRAÍ,3168200,1689
53651,MG,TAQUARAÇU DE MINAS,3168309,4135
53678,MG,TARUMIRIM,3168408,11900
53694,MG,TEIXEIRAS,3168507,12105
53716,MG,TEÓFILO OTONI,3168606,142030
53732,MG,TIMÓTEO,3168705,77856
53759,MG,TIRADENTES,3168804,7508
53775,MG,TIROS,3168903,8152
53791,MG,TOCANTINS,3169000,14912
42587,MG,TOCOS DO MOJI,3169059,4086
53813,MG,TOLEDO,3169109,7190
53830,MG,TOMBOS,3169208,8621
53856,MG,TRÊS CORAÇÕES,3169307,75313
41157,MG,TRÊS MARIAS,3169356,28320
53872,MG,TRÊS PONTAS,3169406,53511
53899,MG,TUMIRITINGA,3169505,5611
53910,MG,TUPACIGUARA,3169604,25500
53937,MG,TURMALINA,3169703,19933
53953,MG,TURVOLÂNDIA,3169802,4859
40860,MG,UBAPORANGA,3170057,12805
53996,MG,UBAÍ,3170008,11606
54011,MG,UBERABA,3170107,359090
54038,MG,UBERLÂNDIA,3170206,725536
53970,MG,UBÁ,3169901,98705
54054,MG,UMBURATIBA,3170305,2686
54070,MG,UNAÍ,3170404,86867
42447,MG,UNIÃO DE MINAS,3170438,3671
42463,MG,URUANA DE MINAS,3170479,3268
40886,MG,URUCUIA,3170529,17433
54097,MG,URUCÂNIA,3170503,10480
40908,MG,VARGEM ALEGRE,3170578,6195
54119,MG,VARGEM BONITA,3170602,1984
42480,MG,VARGEM GRANDE DO RIO PARDO,3170651,4631
54135,MG,VARGINHA,3170701,137078
42501,MG,VARJÃO DE MINAS,3170750,7023
54178,MG,VARZELÂNDIA,3170909,18842
54194,MG,VAZANTE,3171006,20771
42528,MG,VERDELÂNDIA,3171030,7348
42544,MG,VEREDINHA,3171071,5148
42560,MG,VERMELHO NOVO,3171154,4916
54232,MG,VERÍSSIMO,3171105,3289
54259,MG,VESPASIANO,3171204,137821
54291,MG,VIEIRAS,3171402,3701
54330,MG,VIRGEM DA LAPA,3171600,11513
54372,MG,VIRGINÓPOLIS,3171808,10336
54399,MG,VIRGOLÂNDIA,3171907,4848
54356,MG,VIRGÍNIA,3171709,8933
54410,MG,VISCONDE DO RIO BRANCO,3172004,38493
54275,MG,VIÇOSA,3171303,85119
54437,MG,VOLTA GRANDE,3172103,4367
54151,MG,VÁRZEA DA PALMA,3170800,32885
54216,MG,WENCESLAU BRAZ,3172202,2279
40118,MG,ÁGUA BOA,3100609,12390
40134,MG,ÁGUA COMPRIDA,3100708,2085
40177,MG,ÁGUAS FORMOSAS,3100906,18430
40193,MG,ÁGUAS VERMELHAS,3101003,14026
55018,MS,ALCINÓPOLIS,5000252,4670
90115,MS,AMAMBAI,5000609,38251
90131,MS,ANASTÁCIO,5000708,23338
90158,MS,ANAURILÂNDIA,5000807,7805
91693,MS,ANGÉLICA,5000856,10663
90174,MS,ANTÔNIO JOÃO,5000906,8796
90190,MS,APARECIDA DO TABOADO,5001003,27862
90212,MS,AQUIDAUANA,5001102,44437
91715,MS,ARAL MOREIRA,5001243,10670
90298,MS,BANDEIRANTES,5001508,7925
90379,MS,BATAGUASSU,5001904,23837
90395,MS,BATAYPORÃ,5002001,11231
90417,MS,BELA VISTA,5002100,23594
98019,MS,BODOQUENA,5002159,8944
90433,MS,BONITO,5002209,25185
90450,MS,BRASILÂNDIA,5002308,11634
90557,MS,CAARAPÓ,5002407,33471
90492,MS,CAMAPUÃ,5002605,12428
90514,MS,CAMPO GRANDE,5002704,942140
90530,MS,CARACOL,5002803,5281
90573,MS,CASSILÂNDIA,5002902,20951
91782,MS,CHAPADÃO DO SUL,5002951,30497
90611,MS,CORGUINHO,5003108,6025
98590,MS,CORONEL SAPUCAIA,5003157,13228
90638,MS,CORUMBÁ,5003207,94874
98035,MS,COSTA RICA,5003256,26187
90654,MS,COXIM,5003306,32302
91758,MS,DEODÁPOLIS,5003454,13454
91804,MS,DOIS IRMÃOS DO BURITI,5003488,11134
98051,MS,DOURADINA,5003504,5800
90735,MS,DOURADOS,5003702,261019
91731,MS,ELDORADO,5003751,12107
55069,MS,FIGUEIRÃO,5003900,3520
90751,MS,FÁTIMA DO SUL,5003801,20381
90794,MS,GLÓRIA DE DOURADOS,5004007,9998
90816,MS,GUIA LOPES DA LAGUNA,5004106,9912
90859,MS,IGUATEMI,5004304,13808
90875,MS,INOCÊNCIA,5004403,8424
90891,MS,ITAPORÃ,5004502,23818
98078,MS,ITAQUIRAÍ,5004601,19453
90930,MS,IVINHEMA,5004700,29890
55034,MS,JAPORÃ,5004809,7966
90972,MS,JARAGUARI,5004908,8819
90999,MS,JARDIM,5005004,26214
91014,MS,JATEÍ,5005103,3315
91820,MS,JUTI,5005152,6988
91030,MS,LADÁRIO,5005202,20995
55026,MS,LAGUNA CARAPÃ,5005251,7090
91073,MS,MARACAJU,5005400,43247
91111,MS,MIRANDA,5005608,24553
91790,MS,MUNDO NOVO,5005681,18738
91138,MS,NAVIRAÍ,5005707,50868
91154,MS,NIOAQUE,5005806,15255
55000,MS,NOVA ALVORADA DO SUL,5006002,21476
91235,MS,NOVA ANDRADINA,5006200,52221
55042,MS,NOVO HORIZONTE DO SUL,5006259,5278
91251,MS,PARANAÍBA,5006309,40713
91847,MS,PARANHOS,5006358,12926
55050,MS,PARAÍSO DAS ÁGUAS,5006275,5360
91278,MS,PEDRO GOMES,5006408,6842
91316,MS,PONTA PORÃ,5006606,90756
91375,MS,PORTO MURTINHO,5006903,12625
91413,MS,RIBAS DO RIO PARDO,5007109,23085
91430,MS,RIO BRILHANTE,5007208,38362
91456,MS,RIO NEGRO,5007307,4691
91472,MS,RIO VERDE DE MATO GROSSO,5007406,19810
91499,MS,ROCHEDO,5007505,5340
91863,MS,SANTA RITA DO PARDO,5007554,7293
98116,MS,SELVÍRIA,5007802,8000
98132,MS,SETE QUEDAS,5007703,10994
91570,MS,SIDROLÂNDIA,5007901,51075
91880,MS,SONORA,5007935,14345
98094,MS,SÃO GABRIEL DO OESTE,5007695,31846
98159,MS,TACURU,5007950,10749
98175,MS,TAQUARUSSU,5007976,3634
91596,MS,TERENOS,5008008,17342
91650,MS,TRÊS LAGOAS,5008305,132651
91901,MS,VICENTINA,5008404,6264
90034,MS,ÁGUA CLARA,5000203,17072
90018,MT,ACORIZAL,5100102,5509
89877,MT,ALTA FLORESTA,5100250,56461
90050,MT,ALTO ARAGUAIA,5100300,15358
90042,MT,ALTO BOA VISTA,5100359,6551
90077,MT,ALTO GARÇAS,5100409,11786
90093,MT,ALTO PARAGUAI,5100508,11178
98612,MT,ALTO TAQUARI,5100607,10729
90263,MT,APIACÁS,5100805,9367
98639,MT,ARAGUAIANA,5101001,3689
90239,MT,ARAGUAINHA,5101209,998
89893,MT,ARAPUTANGA,5101258,13538
90255,MT,ARENÁPOLIS,5101308,10484
90271,MT,ARIPUANÃ,5101407,24499
90336,MT,BARRA DO BUGRES,5101704,27586
90352,MT,BARRA DO GARÇAS,5101803,68975
90310,MT,BARÃO DE MELGAÇO,5101605,7247
90905,MT,BOM JESUS DO ARAGUAIA,5101852,7671
90468,MT,BRASNORTE,5101902,18407
98655,MT,CAMPINÁPOLIS,5102603,15203
90484,MT,CAMPO NOVO DO PARECIS,5102637,43785
90506,MT,CAMPO VERDE,5102678,46741
90743,MT,CAMPOS DE JÚLIO,5102686,9039
90085,MT,CANABRAVA DO NORTE,5102694,4463
91936,MT,CANARANA,5102702,25907
90760,MT,CARLINDA,5102793,10138
90549,MT,CASTANHEIRA,5102850,8863
90590,MT,CHAPADA DOS GUIMARÃES,5103007,19728
90522,MT,CLÁUDIA,5103056,12118
98671,MT,COCALINHO,5103106,6331
89788,MT,COLNIZA,5103254,28840
89796,MT,COLÍDER,5103205,30768
99015,MT,COMODORO,5103304,20283
90280,MT,CONFRESA,5103353,35514
91006,MT,CONQUISTA D'OESTE,5103361,3687
90425,MT,COTRIGUAÇU,5103379,10735
90670,MT,CUIABÁ,5103403,694244
89800,MT,CURVELÂNDIA,5103437,4880
90476,MT,CÁCERES,5102504,92639
98337,MT,DENISE,5103452,7003
90697,MT,DIAMANTINO,5103502,22284
90719,MT,DOM AQUINO,5103601,8515
90786,MT,FELIZ NATAL,5103700,10551
99031,MT,FIGUEIRÓPOLIS D'OESTE,5103809,3159
90824,MT,GAÚCHA DO NORTE,5103858,7886
90778,MT,GENERAL CARNEIRO,5103908,5200
90204,MT,GLÓRIA D'OESTE,5103957,3247
99058,MT,GUARANTÃ DO NORTE,5104104,36190
90832,MT,GUIRATINGA,5104203,12122
99074,MT,INDIAVAÍ,5104500,1918
91081,MT,IPIRANGA DO NORTE,5104526,7772
91103,MT,ITANHANGÁ,5104542,6723
98698,MT,ITAÚBA,5104559,5273
90913,MT,ITIQUIRA,5104609,11856
90956,MT,JACIARA,5104807,26713
90565,MT,JANGADA,5104906,7237
89915,MT,JAURU,5105002,8323
98191,MT,JUARA,5105101,37369
90581,MT,JURUENA,5105176,9635
91898,MT,JUSCIMEIRA,5105200,10526
98310,MT,JUÍNA,5105150,49530
90301,MT,LAMBARI D'OESTE,5105234,5860
90603,MT,LUCAS DO RIO VERDE,5105259,83770
91057,MT,LUCIARA,5105309,2163
98710,MT,MARCELÂNDIA,5105580,13412
90620,MT,MATUPÁ,5105606,21238
91774,MT,MIRASSOL D'OESTE,5105622,28023
91170,MT,NOBRES,5105903,17118
91197,MT,NORTELÂNDIA,5106000,5817
91219,MT,NOSSA SENHORA DO LIVRAMENTO,5106109,12455
90387,MT,NOVA BANDEIRANTES,5106158,12365
89818,MT,NOVA BRASILÂNDIA,5106208,3691
98752,MT,NOVA CANAÃ DO NORTE,5106216,13791
90140,MT,NOVA GUARITA,5108808,5027
90867,MT,NOVA LACERDA,5106182,6432
90166,MT,NOVA MARILÂNDIA,5108857,3624
90123,MT,NOVA MARINGÁ,5108907,5810
90360,MT,NOVA MONTE VERDE,5108956,8931
90646,MT,NOVA MUTUM,5106224,58832
90964,MT,NOVA NAZARÉ,5106174,4188
98736,MT,NOVA OLÍMPIA,5106232,16147
89826,MT,NOVA SANTA HELENA,5106190,4281
90883,MT,NOVA UBIRATÃ,5106240,12936
91952,MT,NOVA XAVANTINA,5106257,26467
98795,MT,NOVO HORIZONTE DO NORTE,5106273,4391
90808,MT,NOVO MUNDO,5106265,7383
90948,MT,NOVO SANTO ANTÔNIO,5106315,2106
98779,MT,NOVO SÃO JOAQUIM,5106281,7155
89834,MT,PARANATINGA,5106307,26908
98833,MT,PARANAÍTA,5106299,13211
91812,MT,PEDRA PRETA,5106372,19559
98817,MT,PEIXOTO DE AZEVEDO,5106422,34493
90344,MT,PLANALTO DA SERRA,5106455,3164
91294,MT,POCONÉ,5106505,30278
90700,MT,PONTAL DO ARAGUAIA,5106653,7554
91332,MT,PONTE BRANCA,5106703,1887
89990,MT,PONTES E LACERDA,5106752,55050
98850,MT,PORTO ALEGRE DO NORTE,5106778,10752
91359,MT,PORTO DOS GAÚCHOS,5106802,6325
98876,MT,PORTO ESPERIDIÃO,5106828,10781
90182,MT,PORTO ESTRELA,5106851,3208
91391,MT,POXORÉU,5107008,20970
98892,MT,PRIMAVERA DO LESTE,5107040,93263
90069,MT,QUERÊNCIA,5107065,29280
98914,MT,RESERVA DO CABAÇAL,5107156,2046
90662,MT,RIBEIRÃO CASCALHEIRA,5107180,9959
90441,MT,RIBEIRÃOZINHO,5107198,2484
89958,MT,RIO BRANCO,5107206,4721
89960,MT,RONDOLÂNDIA,5107578,3423
91510,MT,RONDONÓPOLIS,5107602,253388
91537,MT,ROSÁRIO OESTE,5107701,16127
89974,MT,SALTO DO CÉU,5107750,4401
90107,MT,SANTA CARMEM,5107248,5427
90980,MT,SANTA CRUZ DO XINGU,5107743,2340
91049,MT,SANTA RITA DO TRIVELATO,5107768,3371
91979,MT,SANTA TEREZINHA,5107776,7591
90328,MT,SANTO AFONSO,5107263,2731
89843,MT,SANTO ANTÔNIO DO LESTE,5107792,4340
91553,MT,SANTO ANTÔNIO DO LEVERGER,5107800,13739
90727,MT,SAPEZAL,5107875,29240
90921,MT,SERRA NOVA DOURADA,5107883,1792
89850,MT,SINOP,5107909,199698
98930,MT,SORRISO,5107925,117605
91839,MT,SÃO FÉLIX DO ARAGUAIA,5107859,11384
90026,MT,SÃO JOSÉ DO POVO,5107297,2781
91995,MT,SÃO JOSÉ DO RIO CLARO,5107305,14950
90247,MT,SÃO JOSÉ DO XINGU,5107354,7039
89931,MT,SÃO JOSÉ DOS QUATRO MARCOS,5107107,16979
90409,MT,SÃO PEDRO DA CIPA,5107404,4122
90220,MT,TABAPORÃ,5107941,11280
91855,MT,TANGARÁ DA SERRA,5107958,100784
90689,MT,TAPURAH,5108006,15030
98957,MT,TERRA NOVA DO NORTE,5108055,10760
91618,MT,TESOURO,5108105,3119
91634,MT,TORIXORÉU,5108204,3926
90840,MT,UNIÃO DO SUL,5108303,3947
91022,MT,VALE DE SÃO DOMINGOS,5108352,2754
98973,MT,VERA,5108501,13876
91090,MT,VILA BELA DA SANTÍSSIMA TRINDADE,5105507,17435
98990,MT,VILA RICA,5108600,20077
91677,MT,VÁRZEA GRANDE,5108402,315711
91910,MT,ÁGUA BOA,5100201,30795
4014,PA,ABAETETUBA,1500107,158042
4502,PA,ABEL FIGUEIREDO,1500131,6119
4030,PA,ACARÁ,1500206,63268
4057,PA,AFUÁ,1500305,38020
4073,PA,ALENQUER,1500404,86096
4090,PA,ALMEIRIM,1500503,38843
4111,PA,ALTAMIRA,1500602,135067
4138,PA,ANAJÁS,1500701,34065
4154,PA,ANANINDEUA,1500800,515745
4723,PA,ANAPU,1500859,33566
4170,PA,AUGUSTO CORRÊA,1500909,43691
4340,PA,AURORA DO PARÁ,1500958,32772
4197,PA,AVEIRO,1501006,18343
4219,PA,BAGRE,1501105,35265
4235,PA,BAIÃO,1501204,51844
4588,PA,BANNACH,1501253,3730
4251,PA,BARCARENA,1501303,126733
4804,PA,BELTERRA,1501451,18060
