ano,mes,mes_nome,periodo,volume_produzido_brasil_barris,volume_importado_barris,dispendio_importacao_usd,custo_medio_importado_usd_bbl,custo_producao_brasil_usd_bbl,volume_total_proxy_consumo_barris,custo_medio_ponderado_usd_bbl,lucro_bruto_adicional_usd
2014,5,Maio,2014-05,64784504.56340411,17538012.383633904,1696911205.0,96.75618695443053,25.0,82322516.94703802,40.28695844198714,1258460895.4091523
2014,6,Junho,2014-06,67986312.42310387,17151095.56170591,1740814395.0,101.49872868102965,25.0,85137407.98480979,40.410816901912796,1312037005.9573522
2014,7,Julho,2014-07,69683066.41591528,19160326.461099915,1841261893.0,96.097626349854,25.0,88843392.8770152,40.33320247413618,1362253731.472502
2014,8,Agosto,2014-08,69071015.61696543,14686531.587423693,1442294609.0,98.20525700125545,25.0,83757547.20438913,37.83623213906708,1075131319.3144076
2014,9,Setembro,2014-09,65140380.82966526,17068704.314251915,1791040052.0,104.93122494977719,25.0,82209085.14391717,41.59576239968231,1364322444.1437023
2014,10,Outubro,2014-10,67264635.04583678,13003480.841590937,1197256377.0,92.07199146021269,25.0,80268115.88742772,35.865701110804736,872169355.9602267
2014,11,Novembro,2014-11,66956780.652268775,15786727.369035851,1505458513.0,95.3622925010292,25.0,82743508.02130462,38.42450127311619,1110790328.7741036
2014,12,Dezembro,2014-12,66525069.65785198,21829734.556455456,2019214855.0,92.4983695874983,25.0,88354804.21430743,41.676755771136804,1473471491.0886137
2015,1,Janeiro,2015-01,60695567.32122543,14725126.421549931,1209056660.0,82.108406093585,25.0,75420693.74277535,36.149837766399564,840928499.4612516
2015,2,Fevereiro,2015-02,54983212.34693801,17089829.235156305,1242945133.0,72.7301084110939,25.0,72073041.58209431,36.31767695958794,815699402.1210923
2015,3,Março,2015-03,61837076.60819085,18761172.596819825,1058697292.0,56.430230388662274,25.0,80598249.20501068,32.3161387858391,589667977.0795044
2015,4,Abril,2015-04,61109621.598511815,14363914.659480488,797970380.0,55.55382351658032,25.0,75473536.2579923,30.814919179257526,438872513.5129878
2015,5,Maio,2015-05,66614094.22908062,13863656.61745141,837680967.0,60.42280114941226,25.0,80477750.84653203,31.102177886409915,491089551.5637147
2015,6,Junho,2015-06,64440874.27387817,15012212.511960207,943261505.0,62.83294379482738,25.0,79453086.78583838,32.14832129470175,567956192.2009948
2015,7,Julho,2015-07,65636921.127226874,14007865.458931059,835375362.0,59.63616401436708,25.0,79644786.58615793,31.091782605279104,485178725.52672356
2015,8,Agosto,2015-08,63704925.75375061,4458744.880145063,202609924.0,45.441021957149566,25.0,68163670.63389567,26.337094982544144,91141301.99637343
2015,9,Setembro,2015-09,63691510.80221175,9657600.754337413,542243259.0,56.14678767461662,25.0,73349111.55654916,29.100980008594345,300803240.1415647
2015,10,Outubro,2015-10,63982237.059453696,10970253.029928572,586012850.0,53.41835310464261,25.0,74952490.08938226,29.159388485692876,311756524.2517857
2015,11,Novembro,2015-11,58259731.056561366,18887719.55391898,1004817104.0,53.19949298969299,25.0,77147450.61048034,31.90397558101122,532624115.1520255
2015,12,Dezembro,2015-12,60076841.696265884,10003870.52790136,449607246.0,44.94332915905098,25.0,70080712.22416724,27.84686722595358,199510482.80246595
2016,1,Janeiro,2016-01,62470751.992946364,3759252.9716649856,151557009.0,40.315724997053046,25.0,66230004.96461135,25.86932931288681,57575684.708375365
2016,2,Fevereiro,2016-02,57486748.20782477,17651757.846077062,808401486.0,45.79722274966851,25.0,75138506.05390182,29.885744462163288,367107539.8480734
2016,3,Março,2016-03,60052174.4324776,17009226.267321266,743970214.0,43.739215547349275,25.0,77061400.69979887,29.136176534847237,318739557.3169683
2016,4,Abril,2016-04,59861532.57856353,17521543.91527449,717307648.0,40.93860971775916,25.0,77383076.49383803,28.608916351889626,279269050.1181378
2016,5,Maio,2016-05,57931486.67867114,15362174.439648535,619615405.0,40.333834733761556,25.0,73293661.11831968,28.21393474435006,235561044.00878668
2016,6,Junho,2016-06,58551772.4053276,14529503.521464735,630393235.0,43.38711464357382,25.0,73081275.92679234,28.6555963695954,267155646.96338156
2016,7,Julho,2016-07,58312297.76951693,19463368.267854106,930162370.0,47.79041105317138,25.0,77775666.03737104,30.703302663978587,443578163.30364734
2016,8,Agosto,2016-08,58583401.6038319,20186904.851813655,935513812.0,46.342607688862735,25.0,78770306.45564556,30.469588860204055,430841190.70465857
2016,9,Setembro,2016-09,55775297.26259038,15701694.30413821,719217387.0,45.80508148158565,25.0,71476991.56672859,29.570352252326842,326675029.3965448
2016,10,Outubro,2016-10,60972014.191581026,13385699.470802967,706410321.0,52.77350821605026,25.0,74357713.66238399,29.999721157618055,371767834.2299258
2016,11,Novembro,2016-11,54161984.721602,10659235.7478773,561196439.0,52.648843901567496,25.0,64821220.4694793,29.546590501822358,294715545.3030675
2016,12,Dezembro,2016-12,53220012.986178055,12933893.9642709,709692872.0,54.87078168109957,25.0,66153906.95044895,30.840101374248547,386345522.8932275
2017,1,Janeiro,2017-01,56033034.501510456,19306646.45472365,1002243677.0,51.91184700825071,25.0,75339680.9562341,31.89646556817435,519577515.63190883
2017,2,Fevereiro,2017-02,52039059.8126542,24657149.304716416,1325511584.0,53.75769792440914,25.0,76696209.1173706,34.245344190310085,709082851.3820896
2017,3,Março,2017-03,56980215.76146371,18297313.86467003,1069452513.0,58.4486073152512,25.0,75277529.62613374,33.130177350702766,612019666.3832493
2017,4,Abril,2017-04,56583922.6371579,16877236.007983107,960369907.0,56.903269382838225,25.0,73461158.645141,32.329574114143604,538439006.8004223
2017,5,Maio,2017-05,55280610.232416704,13637962.133037338,747063865.0,54.778262156211156,25.0,68918572.36545405,30.892675917901553,406114811.67406654
2017,6,Junho,2017-06,53727058.18802388,21083712.298562273,1186769052.0,56.288429437586636,25.0,74810770.48658615,33.8179314321355,659676244.5359433
2017,7,Julho,2017-07,56522539.972889245,19532094.330496933,1058989927.0,54.21794043593774,25.0,76054634.30338618,32.50365278808747,570687568.7375766
2017,8,Agosto,2017-08,55254677.49511056,20660203.40296506,1133530045.0,54.86538650618129,25.0,75914880.89807561,33.12785257154391,617024959.9258735
2017,9,Setembro,2017-09,56029330.945788205,17685625.825485144,983752950.0,55.62443532998438,25.0,73714956.77127334,32.34738685452146,541612304.3628714
2017,10,Outubro,2017-10,58334280.05630139,21437957.969821274,1311663126.0,61.18414486335217,25.0,79772238.02612266,34.72411199621162,775714176.7544681
2017,11,Novembro,2017-11,54482428.011494726,13717406.76010379,954511762.0,69.58398031733935,25.0,68199834.77159852,33.967420449706026,611576592.9974052
2017,12,Dezembro,2017-12,55550676.86113039,17826258.038027372,1234441768.0,69.24850775561877,25.0,73376934.89915776,35.74977195672382,788785317.0493157
2018,1,Janeiro,2018-01,52638829.50126901,21367728.461626347,1445623390.0,67.65451894412412,25.0,74006557.96289536,37.31553261693787,911430178.4593412
2018,2,Fevereiro,2018-02,48664071.15803841,19199575.370815538,1227914227.0,63.9552804311756,25.0,67863646.52885395,36.02099402235351,747924842.7296115
2018,3,Março,2018-03,52614664.951077744,17886289.74374,1204829082.0,67.36048108701117,25.0,70500954.69481775,35.746972742231435,757671838.4065001
2018,4,Abril,2018-04,55299623.010774,16400826.929048255,1109829768.0,67.66913478212064,25.0,71700449.93982226,34.76017717268356,699809094.7737937
2018,5,Maio,2018-05,58552252.46175063,11449294.149898943,832508787.0,72.71267347143389,25.0,70001546.61164957,32.8037766262955,546276433.2525265
2018,6,Junho,2018-06,56732249.77471719,13603067.548645452,967091021.0,71.0935983771028,25.0,70335317.32336265,33.914644251922546,627014332.2838637
2018,7,Julho,2018-07,59991498.48160778,18855675.730732683,1325399788.0,70.29182124933044,25.0,78847174.21234046,35.8311794717181,854007894.7316828
2018,8,Agosto,2018-08,55504987.47485773,18657003.74142828,1322376205.0,70.87827302428177,25.0,74161991.216286,36.54164144498221,855951111.464293
2018,9,Setembro,2018-09,53714770.94008462,11669078.847581793,881063338.0,75.50410358077104,25.0,65383849.78766641,34.013485267758334,589336366.8104553
2018,10,Outubro,2018-10,57137203.987655446,17062402.74256175,1327188282.0,77.78437199172195,25.0,74199606.73021719,37.13791087479151,900628213.4359564
2018,11,Novembro,2018-11,52769510.54788083,17641219.61319961,1347774915.0,76.39919147038793,25.0,70410730.16108043,37.87792957970507,906744424.6700097
2018,12,Dezembro,2018-12,53051509.10250898,22241032.83439035,1705628352.0,76.68836086436869,25.0,75292541.93689933,40.268478146264364,1149602531.1402411
2019,1,Janeiro,2019-01,52879538.09425174,16713491.91333743,1096623834.0,65.61308909509748,25.0,69593030.00758916,34.75365688334798,678786536.1665642
2019,2,Fevereiro,2019-02,51113775.6334929,16610996.065573802,975038151.0,58.698355423776256,25.0,67724771.6990667,33.265265948004206,559763249.360655
2019,3,Março,2019-03,55392706.88362177,15763226.87618268,975587119.0,61.890063923019184,25.0,71155933.75980444,33.17228327096907,581506447.095433
2019,4,Abril,2019-04,53126429.84265277,16628454.766211834,1135849711.0,68.30759243534693,25.0,69754884.6088646,35.32384105977272,720138341.8447043
2019,5,Maio,2019-05,55658873.853392534,18621314.180230603,1255315645.0,67.41283847370511,25.0,74280188.03362313,35.63248238058764,789782790.494235
2019,6,Junho,2019-06,53621375.7047089,11790461.707233272,833060964.0,70.65549973237516,25.0,65411837.41194217,33.22938848100438,538299421.3191682
2019,7,Julho,2019-07,56261899.29546359,25299407.84223734,1649265256.0,65.1898758375899,25.0,81561307.13770093,37.466451257670805,1016780059.9440668
2019,8,Agosto,2019-08,57810242.12071979,17344958.709387988,1122746479.0,64.73042097196297,25.0,75155200.83010778,34.16932565748973,689122511.2653003
2019,9,Setembro,2019-09,54206474.77326521,17860255.46637284,1195407999.0,66.93118142966686,25.0,72066730.23963806,35.39178008840435,748901612.3406789
2019,10,Outubro,2019-10,53611308.70756298,22577192.282225784,1430599451.0,63.36480786081889,25.0,76188500.98978877,36.36877130658397,866169643.9443554
2019,11,Novembro,2019-11,54013072.99282187,22697475.516126543,1589375166.0,70.02431459264048,25.0,76710548.50894842,38.32200457382502,1021938278.0968363
2019,12,Dezembro,2019-12,59505497.580261976,13130765.396981047,817573285.0,62.2639473238911,25.0,72636262.97724302,31.736361839385555,489304150.0754738
2020,1,Janeiro,2020-01,59250248.86239542,18631602.78841236,1223846034.0,65.68656748957488,25.0,77881851.65080778,34.733409622674635,758055964.289691
2020,2,Fevereiro,2020-02,54969116.199693084,15640407.78967782,1000570464.0,63.973425594462135,25.0,70609523.9893709,33.63283357284513,609560269.2580545
2020,3,Março,2020-03,56251090.97454801,14459614.620500004,804888114.0,55.664561962728676,25.0,70710705.59504801,31.27058865777394,443397748.4874999
2020,4,Abril,2020-04,44112224.41208927,15513699.675904414,618574912.0,39.87281724685949,25.0,59625924.08799369,28.869666149943157,230732420.10238966
2020,5,Maio,2020-05,54298378.88919459,12464285.33762046,382087723.0,30.654603344706796,25.0,66762664.22681505,26.05568869031413,70480589.55948853
2020,6,Junho,2020-06,54170778.425734326,13129148.9197869,418481368.0,31.874219003587353,25.0,67299927.34552123,26.34105115064933,90252645.00532748
2020,7,Julho,2020-07,59356310.09428793,12479377.061040495,513829797.0,41.17431459011932,25.0,71835687.15532842,27.809820278290687,201845370.47398767
2020,8,Agosto,2020-08,61973988.25465561,13964486.677410712,605557070.0,43.36407660294192,25.0,75938474.93206632,28.37700886532347,256444903.06473222
2020,9,Setembro,2020-09,59360968.791595176,15421677.469348624,663802735.0,43.04348449248417,25.0,74782646.2609438,28.720927410021456,278260798.2662844
2020,10,Outubro,2020-10,60952268.896776676,15257598.081526935,679421754.0,44.53005973611316,25.0,76209866.97830361,28.91001603567501,297981801.96182656
2020,11,Novembro,2020-11,58243886.85564116,17180455.32750853,708520780.0,41.23993028668746,25.0,75424342.1831497,28.69919562751744,279009396.81228673
2020,12,Dezembro,2020-12,59399864.011065796,13634360.050763987,699839698.0,51.32911962089378,25.0,73034224.06182978,29.91523941470224,358980696.73090035
2021,1,Janeiro,2021-01,57373814.89551751,19494167.624686144,968170632.0,49.66463050076433,25.0,76867982.52020365,31.255093806533438,480816441.3828464
2021,2,Fevereiro,2021-02,54413942.57776478,12529420.00557312,660342534.0,52.70336006824561,25.0,66943362.5833379,30.18508512966551,347107033.86067206
2021,3,Março,2021-03,56625019.64722121,15493262.02726819,920237972.0,59.396011658511824,25.0,72118281.6744894,32.38933886034062,532906421.3182952
2021,4,Abril,2021-04,50679192.1085733,20032874.910824902,1237643834.0,61.780640048385195,25.0,70712067.01939821,35.420031435755476,736821961.2293774
2021,5,Maio,2021-05,54976127.892513186,18226814.296877496,1138158993.0,62.444208541422526,25.0,73202942.18939069,34.32324050326185,682488635.5780625
2021,6,Junho,2021-06,57146804.04295944,19000797.000772044,1215763000.0,63.984842317435465,25.0,76147601.04373148,34.72772700423341,740743074.9806988
2021,7,Julho,2021-07,61741421.51868627,17355804.91340273,1176837128.0,67.80654276029614,25.0,79097226.432089,34.392769363446696,742942005.1649318
2021,8,Agosto,2021-08,60531262.92076538,25684584.67841434,1809550260.0,70.45277479299752,25.0,86215847.59917971,38.5408474839462,1167435643.0396416
2021,9,Setembro,2021-09,58701357.90878106,17549233.040297702,1273837225.0,72.58648979559,25.0,76250590.94907877,35.952130188082776,835106398.9925574
2021,10,Outubro,2021-10,64531678.407029,25523097.355141126,2038541525.0,79.87045994593505,25.0,90054775.76217014,40.551247329958635,1400464091.1214721
2021,11,Novembro,2021-11,60185600.20072814,17942065.649049643,1519207158.0,84.6729238269435,25.0,78127665.84977779,38.70392299742312,1070655516.773759
2021,12,Dezembro,2021-12,61044472.15211989,17816089.725809477,1442742948.0,80.9797755963226,25.0,78860561.87792936,37.64688814161098,997340704.8547632
2022,1,Janeiro,2022-01,62175262.92154098,18219827.635040276,1581815933.0,86.81838075997273,25.0,80395090.55658126,39.00981371283238,1126320242.1239932
2022,2,Fevereiro,2022-02,56113342.99464279,8327571.009025782,724390827.0,86.98704895039307,25.0,64440914.00366857,33.01046291405749,516201551.7743554
2022,3,Março,2022-03,63114876.8565214,16023835.137099553,1549985116.0,96.72997149174115,25.0,79138711.99362095,39.52372939384152,1149389237.5725112
2022,4,Abril,2022-04,62769792.82612393,20798260.521061055,2443159654.0,117.46942257627603,25.0,83568053.34718499,48.01361661475458,1923203140.9734735
2022,5,Maio,2022-05,62440847.97586269,25783622.560673043,2848512277.0,110.47758205027199,25.0,88224470.53653574,49.98084374527904,2203921712.983174
2022,6,Junho,2022-06,62243791.387630224,14083145.056499686,1748677259.0,124.16809256629409,25.0,76326936.44412991,43.29758533030859,1396598632.587508
2022,7,Julho,2022-07,67347490.96409714,23026337.268468514,2668545266.0,115.89100059149291,25.0,90373828.23256566,48.15810755413068,2092886834.288287
2022,8,Agosto,2022-08,64718335.261034325,24412400.475457046,2884343149.0,118.15073867478817,25.0,89130735.73649137,50.513456366349196,2274033137.113574
2022,9,Setembro,2022-09,59455445.69828336,24785239.349393167,2827161995.0,114.0663584138121,25.0,84240685.04767653,51.205045816232435,2207531011.2651706
2022,10,Outubro,2022-10,62517949.503928855,19600511.309805524,2365358541.0,120.67841004824629,25.0,82118460.81373438,47.83707877219745,1875345758.2548618
2022,11,Novembro,2022-11,60614634.11045486,14270763.152972497,1506727461.0,105.58142159945801,25.0,74885397.26342735,40.356243329129086,1149958382.1756876
2022,12,Dezembro,2022-12,64470176.07615869,29252737.1233273,2726972161.0,93.22109413226168,25.0,93722913.19948599,46.29312528590673,1995653732.9168177
2023,1,Janeiro,2023-01,61783030.48997155,15816665.52550282,1505470339.0,95.18253620351122,25.0,77599696.01547436,39.30487176961454,1110053700.8624294
2023,2,Fevereiro,2023-02,56989299.39776714,18416555.637659583,1740288089.0,94.49585054011541,25.0,75405855.03542672,41.97314084506048,1279874198.0585103
2023,3,Março,2023-03,63578077.81297795,21918092.05848303,2054514189.0,93.73599597620245,25.0,85496169.87146097,42.62139625439317,1506561887.5379243
2023,4,Abril,2023-04,62366958.9533561,16650086.827705692,1318429980.0,79.1845708459692,25.0,79017045.7810618,36.41750872092948,902177809.3073578
2023,5,Maio,2023-05,66812896.89165718,20154023.84742944,1568081438.0,77.80488153982225,25.0,86966920.73908663,37.237191253523974,1064230841.8142642
2023,6,Junho,2023-06,67532343.95109293,16846951.5712018,1342672528.0,79.6982482157286,25.0,84379295.52229473,35.920910550580224,921498738.719955
2023,7,Julho,2023-07,68337061.45342301,17924141.766723074,1403552178.0,78.30512591714455,25.0,86261203.22014609,36.07622660205116,955448633.8319232
2023,8,Agosto,2023-08,68311372.41086018,19950319.82153678,1755312721.0,87.98418956196902,25.0,88261692.23239696,39.23669424049808,1256554725.4615805
2023,9,Setembro,2023-09,66436449.908926785,17011656.32238325,1554701251.0,91.39035150588992,25.0,83448106.23131004,38.53427769600671,1129409842.9404187
2023,10,Outubro,2023-10,67791903.52949679,15649235.872864053,1582108692.0,101.09814337602221,25.0,83441139.40236084,39.27207015278011,1190877795.1783986
2023,11,Novembro,2023-11,65078299.424629405,14500461.67167186,1296681607.0,89.42347053219696,25.0,79578761.09630126,36.738937027151366,934170065.2082036
2023,12,Dezembro,2023-12,66357455.303494185,20885940.812849827,1886043146.0,90.30204398739052,25.0,87243396.116344,40.63321335932319,1363894625.6787543
2024,1,Janeiro,2024-01,67292198.8887746,18581206.986941174,1501218388.0,80.79229670360233,25.0,85873405.87571578,37.07228480988474,1036688213.3264706
2024,2,Fevereiro,2024-02,62112807.50005785,14209937.60418696,1149207927.0,80.8735378726354,25.0,76322745.1042448,35.402658942768674,793959486.895326
2024,3,Março,2024-03,64856912.89121385,19649388.789629668,1718376063.0,87.45188368947665,25.0,84506301.68084352,39.521299818489574,1227141343.2592583
2024,4,Abril,2024-04,62446048.60824945,17805586.90543408,1420267687.0,79.76528347776895,25.0,80251635.51368353,37.150880267080424,975128014.3641481
2024,5,Maio,2024-05,64216473.61758973,19159443.900443748,1451684404.0,75.76860850154308,25.0,83375917.51803347,36.66641801907031,972698306.4889063
2024,6,Junho,2024-06,65932116.455991685,19515954.92461697,1480525712.0,75.8623248372284,25.0,85448071.38060865,36.61672607522234,992626838.8845756
2024,7,Julho,2024-07,67726310.93091938,19238028.138292387,1494016467.0,77.65954266519815,25.0,86964339.06921177,36.649209025051384,1013065763.5426904
2024,8,Agosto,2024-08,67696660.06806988,20373731.027411975,1630919350.0,80.050107062161,25.0,88070391.09548184,37.734995954528465,1121576074.3147008
2024,9,Setembro,2024-09,66642632.468824804,20052457.495596334,1517563345.0,75.67966895495317,25.0,86695089.96442114,36.722139143371926,1016251907.6100916
2024,10,Outubro,2024-10,69454351.00513297,18705294.199114602,1453754827.0,77.71889666770448,25.0,88159645.20424758,36.18564474411727,986122472.0221348
2024,11,Novembro,2024-11,65523286.36565999,13121927.58551035,1040682852.0,79.30868732648358,25.0,78645213.95117034,34.06138627589856,712634662.3622413
2024,12,Dezembro,2024-12,68315178.5427038,15731353.085727671,1145314554.0,72.80457998486418,25.0,84046531.62843148,33.94779013822397,752030726.8568083
2025,1,Janeiro,2025-01,65224408.14334433,19974276.033368208,1570096505.0,78.60592806352837,25.0,85198684.17671254,37.567560338666134,1070739604.1657948
2025,2,Fevereiro,2025-02,59013506.92950374,15736031.75141858,1214773692.0,77.19695226787339,25.0,74749538.68092231,35.98833401127287,821372898.2145356
2025,3,Março,2025-03,66751580.66352263,18317974.823689755,1310654099.0,71.55016379348847,25.0,85069555.48721239,35.023618009100026,852704728.4077561
2025,4,Abril,2025-04,64168707.42070538,17053055.53312792,1257509282.0,73.74099495290533,25.0,81221762.9538333,35.233499784340424,831182893.6718022
2025,5,Maio,2025-05,65253864.017135635,20625840.659813922,1409329606.0,68.32834739899103,25.0,85879704.67694956,35.40622569519059,893683589.5046519
2025,6,Junho,2025-06,64891264.739697054,16504387.98285462,1204067205.0,72.95436863522782,25.0,81395652.72255167,34.72358447847856,791457505.4286345
2025,7,Julho,2025-07,67169192.1857012,21772859.831887312,1729035313.0,79.41241189031823,25.0,88942052.01758853,38.32006391047214,1184713817.2028172
2025,8,Agosto,2025-08,68766259.77039692,15908433.942972125,1223711360.0,76.92217627371168,25.0,84674693.71336904,34.75498670502167,826000511.425697
2025,9,Setembro,2025-09,66611358.19763291,22210263.555904,1613675038.0,72.65447498803083,25.0,88821621.75353691,36.91622521866702,1058418449.1023998
2025,10,Outubro,2025-10,64678372.88823739,20466316.930534795,1578222081.0,77.11314577784955,25.0,85144689.81877218,37.52649061270619,1066564157.7366302
2025,11,Novembro,2025-11,60212371.21426672,19731001.60662696,1560494700.0,79.08846854869668,25.0,79943372.82089368,38.34969519268772,1067219659.8343261
2025,12,Dezembro,2025-12,64991676.9719614,22873074.205887336,1584453754.0,69.27156969534839,25.0,87864751.17784874,36.524836584390236,1012626898.8528167
2026,1,Janeiro,2026-01,63325277.432992905,18459446.255212605,1265149563.0,68.53670177905501,25.0,81784723.68820551,34.82657115384476,803663406.6196849
2026,2,Fevereiro,2026-02,60907664.83710691,18175560.749100417,1407290204.0,77.42760861282657,25.0,79083225.58620733,37.04934647277061,952901185.2724897
2026,3,Março,2026-03,69006574.11005458,17727454.236259315,1556590216.0,87.80675415966874,25.0,86734028.3463139,37.83699006401374,1113403860.093517
2026,4,Abril,2026-04,68351498.0510171,14122829.593478732,1656959350.0,117.32488443853397,25.0,82474327.64449584,40.80963006795788,1303888610.1630316
2026,5,Maio,2026-05,69899166.020545,17759814.925764233,1998673278.0,112.53908254981401,25.0,87658980.94630924,42.73552336648915,1554677904.855894
2026,6,Junho,2026-06,65363531.14999543,13507676.847697971,1302281785.0,96.4104930613542,25.0,78871207.9976934,37.22993647866735,964589863.8075508
