titulo,numero,tipo,libera_captacao,libera_captacao_inicial,data_portaria,data_publicacao,edicao,secao,pagina,orgao,url,url_title,qtd_projetos,valor_total_anexo,lei_8313,texto_art1
"PORTARIA SEFIC/MINC Nº 292, DE 13 DE MAIO DE 2026",292,complementacao_valor,True,False,2026-05-13,2026-05-14,89,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-292-de-13-de-maio-de-2026-705361756,portaria-sefic/minc-n-292-de-13-de-maio-de-2026-705361756,1,256220.8,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 293, DE 13 DE MAIO DE 2026",293,prorrogacao_prazo,True,False,2026-05-13,2026-05-14,89,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-293-de-13-de-maio-de-2026-705363384,portaria-sefic/minc-n-293-de-13-de-maio-de-2026-705363384,13,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 294, DE 14 DE MAIO DE 2026",294,homologacao_captacao,True,True,2026-05-14,2026-05-15,90,,11,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-294-de-14-de-maio-de-2026-705723222,portaria-sefic/minc-n-294-de-14-de-maio-de-2026-705723222,86,197262712.07999998,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 295, DE 14 DE MAIO DE 2026",295,complementacao_valor,True,False,2026-05-14,2026-05-15,90,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-295-de-14-de-maio-de-2026-705717773,portaria-sefic/minc-n-295-de-14-de-maio-de-2026-705717773,2,156026.24,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 296, DE 14 DE MAIO DE 2026",296,prorrogacao_prazo,True,False,2026-05-14,2026-05-15,90,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-296-de-14-de-maio-de-2026-705721905,portaria-sefic/minc-n-296-de-14-de-maio-de-2026-705721905,6,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 297, DE 14 DE MAIO DE 2026",297,reducao_valor,False,False,2026-05-14,2026-05-15,90,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-297-de-14-de-maio-de-2026-705722387,portaria-sefic/minc-n-297-de-14-de-maio-de-2026-705722387,30,7178276.61,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 298, DE 15 DE MAIO DE 2026",298,homologacao_captacao,True,True,2026-05-15,2026-05-18,91,,32,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-298-de-15-de-maio-de-2026-706290957,portaria-sefic/minc-n-298-de-15-de-maio-de-2026-706290957,49,65731527.230000004,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 299, DE 15 DE MAIO DE 2026",299,complementacao_valor,True,False,2026-05-15,2026-05-18,91,,35,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-299-de-15-de-maio-de-2026-706284220,portaria-sefic/minc-n-299-de-15-de-maio-de-2026-706284220,2,188657.92,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 300, DE 15 DE MAIO DE 2026",300,prorrogacao_prazo,True,False,2026-05-15,2026-05-18,91,,35,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-300-de-15-de-maio-de-2026-706295096,portaria-sefic/minc-n-300-de-15-de-maio-de-2026-706295096,8,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 301, DE 15 DE MAIO DE 2026",301,reducao_valor,False,False,2026-05-15,2026-05-18,91,,36,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-301-de-15-de-maio-de-2026-706289147,portaria-sefic/minc-n-301-de-15-de-maio-de-2026-706289147,4,899383.0,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 302, DE 15 DE MAIO DE 2026",302,alteracao_projeto,False,False,2026-05-15,2026-05-18,91,,36,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-302-de-15-de-maio-de-2026-706283803,portaria-sefic/minc-n-302-de-15-de-maio-de-2026-706283803,15,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 303, DE 18 DE MAIO DE 2026",303,homologacao_captacao,True,True,2026-05-18,2026-05-19,92,,23,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-303-de-18-de-maio-de-2026-706341586,portaria-sefic/minc-n-303-de-18-de-maio-de-2026-706341586,69,63249633.04,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 304, DE 18 DE MAIO DE 2026",304,complementacao_valor,True,False,2026-05-18,2026-05-19,92,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-304-de-18-de-maio-de-2026-706319369,portaria-sefic/minc-n-304-de-18-de-maio-de-2026-706319369,3,102070.83,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 305, DE 18 DE MAIO DE 2026",305,prorrogacao_prazo,True,False,2026-05-18,2026-05-19,92,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-305-de-18-de-maio-de-2026-706334463,portaria-sefic/minc-n-305-de-18-de-maio-de-2026-706334463,17,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 306, DE 18 DE MAIO DE 2026",306,reducao_valor,False,False,2026-05-18,2026-05-19,92,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-306-de-18-de-maio-de-2026-706311106,portaria-sefic/minc-n-306-de-18-de-maio-de-2026-706311106,3,571696.7899999999,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 307, DE 18 DE MAIO DE 2026",307,alteracao_projeto,False,False,2026-05-18,2026-05-19,92,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-307-de-18-de-maio-de-2026-706332432,portaria-sefic/minc-n-307-de-18-de-maio-de-2026-706332432,8,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 308, DE 19 DE MAIO DE 2026",308,homologacao_captacao,True,True,2026-05-19,2026-05-20,93,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-308-de-19-de-maio-de-2026-706578985,portaria-sefic/minc-n-308-de-19-de-maio-de-2026-706578985,70,74723517.9,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 309, DE 19 DE MAIO DE 2026",309,complementacao_valor,True,False,2026-05-19,2026-05-20,93,,21,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-309-de-19-de-maio-de-2026-706585522,portaria-sefic/minc-n-309-de-19-de-maio-de-2026-706585522,2,69606.23999999999,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 310, DE 19 DE MAIO DE 2026",310,prorrogacao_prazo,True,False,2026-05-19,2026-05-20,93,,21,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-310-de-19-de-maio-de-2026-706567745,portaria-sefic/minc-n-310-de-19-de-maio-de-2026-706567745,3,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 311, DE 19 DE MAIO DE 2026",311,reducao_valor,False,False,2026-05-19,2026-05-20,93,,21,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-311-de-19-de-maio-de-2026-706580312,portaria-sefic/minc-n-311-de-19-de-maio-de-2026-706580312,6,1405308.8,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 312, DE 19 DE MAIO DE 2026",312,alteracao_projeto,False,False,2026-05-19,2026-05-20,93,,22,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-312-de-19-de-maio-de-2026-706569844,portaria-sefic/minc-n-312-de-19-de-maio-de-2026-706569844,1,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 25, DE 20 DE MAIO DE 2026",25,alteracao_projeto,False,False,2026-05-20,2026-05-21,94,,16,Ministério da Cultura/Secretaria do Audiovisual,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-25-de-20-de-maio-de-2026-706907477,portaria-sefic/minc-n-25-de-20-de-maio-de-2026-706907477,22,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 313, DE 20 DE MAIO DE 2026",313,homologacao_captacao,True,True,2026-05-20,2026-05-21,94,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-313-de-20-de-maio-de-2026-706920897,portaria-sefic/minc-n-313-de-20-de-maio-de-2026-706920897,41,41450970.72,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 314, DE 20 DE MAIO DE 2026",314,complementacao_valor,True,False,2026-05-20,2026-05-21,94,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-314-de-20-de-maio-de-2026-706908374,portaria-sefic/minc-n-314-de-20-de-maio-de-2026-706908374,2,125005.19,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 315, DE 20 DE MAIO DE 2026",315,prorrogacao_prazo,True,False,2026-05-20,2026-05-21,94,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-315-de-20-de-maio-de-2026-706909848,portaria-sefic/minc-n-315-de-20-de-maio-de-2026-706909848,8,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 316, DE 20 DE MAIO DE 2026",316,reducao_valor,False,False,2026-05-20,2026-05-21,94,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-316-de-20-de-maio-de-2026-706915676,portaria-sefic/minc-n-316-de-20-de-maio-de-2026-706915676,3,235719.19999999998,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 317, DE 20 DE MAIO DE 2026",317,alteracao_projeto,False,False,2026-05-20,2026-05-21,94,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-317-de-20-de-maio-de-2026-706917386,portaria-sefic/minc-n-317-de-20-de-maio-de-2026-706917386,13,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 318, DE 20 DE MAIO DE 2026",318,outra,False,False,2026-05-20,2026-05-21,94,,21,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-318-de-20-de-maio-de-2026-706916409,portaria-sefic/minc-n-318-de-20-de-maio-de-2026-706916409,0,,True,"Tornar pública a composição da Comissão de Seleção do Edital de Chamamento Público MinC n.º 1/2026 - Programa Rouanet no Interior I - Secretaria de Economia Criativa - SEC a) Titular: LUANNA DE SOUZA RIBEIRO b) Suplente: LUCAS SILVEIRA ANDRADE MARTINS III - Secretaria de Cidadania e Diversidade Cultural - SCDC: a) Titular: MARINA LEITE DA SILVEIRA b) Suplente: IVAN BOERE SOUZA IV - Secretaria de Formação Artística e Cultural, Livro e Leitura - SEFLI: a) Titular: MARCELLO GIOVANNI POCAI STELLA b) Suplente: LUCIO ENRICO VIEIRA ATTIA V - Secretaria de Articulação Federativa e Comitês de Cultura - SAFCC a) Titular: CLEIDE MARA VILELA DO CARMO b) Suplente: AMRCO ANTONIO VEZZANI VII - Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN: a) Titular: MARÍLIA DE ALMEIDA GAMA b) Suplente: MARIANE DA SILVA PAULINO IX - Fundação Nacional de Artes - FUNARTE: a) Titular: SHARINE MACHADO CABRAL MELO b) Suplente: MARIANA DESTRO NOMELINI X - Neoenergia S/A a) Titular: RENATA FERREIRA CHAGAS b) Suplente: JULIANA VIANA RODRIGUES PIMENTEL"
"PORTARIA SEFIC/MINC Nº 319, DE 22 DE MAIO DE 2026",319,homologacao_captacao,True,True,2026-05-22,2026-05-25,96,,12,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-319-de-22-de-maio-de-2026-707522153,portaria-sefic/minc-n-319-de-22-de-maio-de-2026-707522153,79,90772395.38,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 320, DE 22 DE MAIO DE 2026",320,complementacao_valor,True,False,2026-05-22,2026-05-25,96,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-320-de-22-de-maio-de-2026-707503452,portaria-sefic/minc-n-320-de-22-de-maio-de-2026-707503452,2,600867.3,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 321, DE 22 DE MAIO DE 2026",321,prorrogacao_prazo,True,False,2026-05-22,2026-05-25,96,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-321-de-22-de-maio-de-2026-707489801,portaria-sefic/minc-n-321-de-22-de-maio-de-2026-707489801,7,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 322, DE 22 DE MAIO DE 2026",322,reducao_valor,False,False,2026-05-22,2026-05-25,96,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-322-de-22-de-maio-de-2026-707508847,portaria-sefic/minc-n-322-de-22-de-maio-de-2026-707508847,5,523902.62,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 323, DE 22 DE MAIO DE 2026",323,alteracao_projeto,False,False,2026-05-22,2026-05-25,96,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-323-de-22-de-maio-de-2026-707511088,portaria-sefic/minc-n-323-de-22-de-maio-de-2026-707511088,12,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 324, DE 25 DE MAIO DE 2026",324,homologacao_captacao,True,True,2026-05-25,2026-05-26,97,,25,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-324-de-25-de-maio-de-2026-708222844,portaria-sefic/minc-n-324-de-25-de-maio-de-2026-708222844,43,64971662.24,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 325, DE 25 DE MAIO DE 2026",325,complementacao_valor,True,False,2026-05-25,2026-05-26,97,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-325-de-25-de-maio-de-2026-708222795,portaria-sefic/minc-n-325-de-25-de-maio-de-2026-708222795,1,30722.76,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 326, DE 25 DE MAIO DE 2026",326,prorrogacao_prazo,True,False,2026-05-25,2026-05-26,97,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-326-de-25-de-maio-de-2026-708230157,portaria-sefic/minc-n-326-de-25-de-maio-de-2026-708230157,9,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 327, DE 25 DE MAIO DE 2026",327,reducao_valor,False,False,2026-05-25,2026-05-26,97,,29,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-327-de-25-de-maio-de-2026-708231214,portaria-sefic/minc-n-327-de-25-de-maio-de-2026-708231214,5,864156.76,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 328, DE 25 DE MAIO DE 2026",328,alteracao_projeto,False,False,2026-05-25,2026-05-26,97,,29,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-328-de-25-de-maio-de-2026-708234994,portaria-sefic/minc-n-328-de-25-de-maio-de-2026-708234994,3,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 329, DE 26 DE MAIO DE 2026",329,homologacao_captacao,True,True,2026-05-26,2026-05-27,98,,11,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-329-de-26-de-maio-de-2026-708425517,portaria-sefic/minc-n-329-de-26-de-maio-de-2026-708425517,65,100833465.76,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 330, DE 26 DE MAIO DE 2026",330,prorrogacao_prazo,True,False,2026-05-26,2026-05-27,98,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-330-de-26-de-maio-de-2026-708433388,portaria-sefic/minc-n-330-de-26-de-maio-de-2026-708433388,4,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 331, DE 26 DE MAIO DE 2026",331,reducao_valor,False,False,2026-05-26,2026-05-27,98,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-331-de-26-de-maio-de-2026-708427842,portaria-sefic/minc-n-331-de-26-de-maio-de-2026-708427842,11,1984459.06,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 332, DE 26 DE MAIO DE 2026",332,alteracao_projeto,False,False,2026-05-26,2026-05-27,98,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-332-de-26-de-maio-de-2026-708428670,portaria-sefic/minc-n-332-de-26-de-maio-de-2026-708428670,7,0.0,True,Autorizar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 333, DE 27 DE MAIO DE 2026",333,homologacao_captacao,True,True,2026-05-27,2026-05-28,99,,36,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-333-de-27-de-maio-de-2026-709067262,portaria-sefic/minc-n-333-de-27-de-maio-de-2026-709067262,59,32442245.41,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 334, DE 27 DE MAIO DE 2026",334,complementacao_valor,True,False,2026-05-27,2026-05-28,99,,40,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-334-de-27-de-maio-de-2026-709054365,portaria-sefic/minc-n-334-de-27-de-maio-de-2026-709054365,2,126101.29000000001,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
