Mês,Dívida bruta — abertura (R$ milhões),Dívida bruta — abertura (% PIB),Fatores condicionantes (R$ milhões),Fatores condicionantes (% PIB),Necessidade de financiamento da DBGG (R$ milhões),Necessidade de financiamento da DBGG (% PIB),Juros nominais (R$ milhões),Juros nominais (% PIB),Emissões líquidas (R$ milhões),Emissões líquidas (% PIB),Ajuste cambial (R$ milhões),Ajuste cambial (% PIB),Dívida interna indexada ao câmbio (R$ milhões),Dívida interna indexada ao câmbio (% PIB),Dívida externa — metodológico (R$ milhões),Dívida externa — metodológico (% PIB),Dívida externa — outros ajustes (R$ milhões),Dívida externa — outros ajustes (% PIB),Reconhecimento de dívidas (R$ milhões),Reconhecimento de dívidas (% PIB),Privatizações (R$ milhões),Privatizações (% PIB),Efeito do crescimento do PIB sobre a dívida (p.p. do PIB),Variação mensal da dívida bruta (R$ milhões),Variação mensal da dívida bruta (p.p. do PIB),Dívida bruta — fechamento (R$ milhões),Dívida bruta — fechamento (% PIB),PIB acumulado em 12 meses (R$ milhões),Publicação BCB
2024-08-31,8826381.740506,77.443233,71655.468613,0.625330,72263.567462,0.630637,75218.608514,0.656425,-2955.041051,-0.025788,-523.383968,-0.004568,-37.885953,-0.000331,-485.498016,-0.004237,-174.761799,-0.001525,90.046919,0.000786,0.000000,0.000000,-0.411837,71655.468613,0.213493,8898037.209119,77.652230,11458830.277132,202501
2024-09-30,8898037.209119,77.652230,29965.501665,0.259900,48486.422322,0.420537,68518.516655,0.594281,-20032.094334,-0.173744,-18870.761842,-0.163672,-1122.335932,-0.009734,-17748.425910,-0.153937,-219.071936,-0.001900,568.913121,0.004934,0.000000,0.000000,-0.504997,29965.501665,-0.245097,8928002.710784,77.435199,11529643.870536,202502
2024-10-31,8928002.710784,77.435199,103874.682267,0.893770,77773.547750,0.669188,84182.733417,0.724335,-6409.185667,-0.055147,29875.732479,0.257060,1787.204899,0.015378,28088.527580,0.241683,-3785.741092,-0.032574,11.143129,0.000096,0.000000,0.000000,-0.615860,103874.682267,0.277911,9031877.393051,77.713110,11622076.858726,202503
2024-11-30,9031877.393051,77.713110,59226.436479,0.506597,36893.764928,0.315573,76322.332981,0.652828,-39428.568053,-0.337255,24836.169212,0.212438,1482.700739,0.012682,23353.468473,0.199755,-2605.511174,-0.022286,102.013513,0.000873,0.000000,0.000000,-0.433077,59226.436479,0.073520,9091103.829530,77.761347,11691031.889745,202504
2024-12-31,9091103.829530,77.761347,-106867.235080,-0.909918,-120041.318941,-1.022088,78242.670207,0.666195,-198283.989148,-1.688283,12493.820164,0.106378,745.470169,0.006347,11748.349995,0.100031,-4366.427768,-0.037178,5046.691465,0.042970,0.000000,0.000000,-0.354326,-106867.235080,-1.264244,8984236.594450,76.496027,11744710.041819,202505
2025-01-31,8984236.594450,76.496027,-44258.541184,-0.374454,-9002.237953,-0.076164,83481.297644,0.706302,-92483.535597,-0.782466,-31752.331810,-0.268644,-1915.755000,-0.016208,-29836.576809,-0.252435,-3714.368408,-0.031426,210.396986,0.001780,0.000000,0.000000,-0.484011,-44258.541184,-0.858465,8939978.053266,75.637563,11819495.179013,202506
2025-02-28,8939978.053266,75.637563,105281.930326,0.883621,103338.424639,0.867309,88834.077376,0.745576,14504.347263,0.121734,1796.220773,0.015076,96.898076,0.000813,1699.322696,0.014262,-1709.742445,-0.014350,1857.027359,0.015586,0.000000,0.000000,-0.600866,105281.930326,0.282755,9045259.983592,75.915984,11914829.440650,202507
2025-03-31,9045259.983592,75.915984,50678.282239,0.421929,57588.250071,0.479459,90563.322497,0.753998,-32975.072426,-0.274539,-9376.323255,-0.078064,-554.935093,-0.004620,-8821.388162,-0.073444,626.461214,0.005216,1839.894208,0.015318,0.000000,0.000000,-0.615069,50678.282239,-0.193140,9095938.265831,75.729504,12011089.109005,202508
2025-04-30,9095938.265831,75.729504,80371.845008,0.664143,88649.012071,0.732540,88205.053018,0.728872,443.959053,0.003669,-7076.178240,-0.058473,-420.651251,-0.003476,-6655.526989,-0.054997,-5302.870160,-0.043820,4101.881337,0.033895,0.000000,0.000000,-0.566334,80371.845008,0.097809,9176310.110839,75.827314,12101589.368697,202509
2025-05-31,9176310.110839,75.827314,88375.901590,0.724701,82608.143781,0.677404,95448.854441,0.782700,-12840.710660,-0.105296,4179.034864,0.034269,246.804122,0.002024,3932.230742,0.032245,-2075.127482,-0.017016,3663.850428,0.030044,0.000000,0.000000,-0.580944,88375.901590,0.143756,9264686.012429,75.972346,12194813.693569,202510
2025-06-30,9264686.012429,75.972346,124106.911455,1.011746,144441.213566,1.177516,82929.123432,0.676056,61512.090134,0.501460,-22026.263617,-0.179563,-1276.482081,-0.010406,-20749.781536,-0.169157,-1702.361637,-0.013878,3394.323143,0.027671,0.000000,0.000000,-0.452653,124106.911455,0.559094,9388792.923883,76.539459,12266604.802324,202511
2025-07-31,9388792.923883,76.539459,166364.726589,1.343760,152879.111797,1.234834,102180.920146,0.825335,50698.191651,0.409499,12759.863544,0.103064,711.638027,0.005748,12048.225517,0.097316,-361.345453,-0.002919,1087.096701,0.008781,0.000000,0.000000,-0.467235,166364.726589,0.876525,9555157.650472,77.178850,12380539.001257,202512
2025-08-31,9555157.650472,77.178850,64609.759204,0.519219,76289.945833,0.613084,96877.075864,0.778527,-20587.130031,-0.165443,-15447.629662,-0.124141,-858.905251,-0.006902,-14588.724412,-0.117238,-848.907305,-0.006822,4616.350338,0.037098,0.000000,0.000000,-0.386359,64609.759204,0.132860,9619767.409676,77.306677,12443643.657792,202601
2025-09-30,9619767.409676,77.306677,128706.069885,1.027634,137627.462355,1.098866,96641.378530,0.771619,40986.083825,0.327247,-9575.190981,-0.076452,-526.977379,-0.004208,-9048.213601,-0.072244,358.287389,0.002861,295.511122,0.002359,0.000000,0.000000,-0.497370,128706.069885,0.530264,9748473.479560,77.835239,12524498.732979,202602
2025-10-31,9748473.479560,77.835239,107365.813215,0.852989,104002.061773,0.826265,106955.303714,0.849727,-2953.241941,-0.023463,5896.914916,0.046849,318.877102,0.002533,5578.037813,0.044316,-2944.394053,-0.023392,411.230580,0.003267,0.000000,0.000000,-0.386595,107365.813215,0.466393,9855839.292775,78.301632,12587016.449988,202603
2025-11-30,9855839.292775,78.301632,135086.799944,1.067442,140100.389766,1.107058,94500.112207,0.746730,45600.277559,0.360329,-4523.195574,-0.035742,-246.208246,-0.001946,-4276.987329,-0.033796,-1305.149420,-0.010313,814.755173,0.006438,0.000000,0.000000,-0.409394,135086.799944,0.658047,9990926.092720,78.947240,12655193.669078,202604
2025-12-31,9990926.092720,78.947240,26993.046168,0.211900,13473.971060,0.105773,101165.704797,0.794169,-87691.733737,-0.688396,15429.149949,0.121122,807.486218,0.006339,14621.663731,0.114783,-1410.652368,-0.011074,-499.422474,-0.003921,0.000000,0.000000,-0.521323,26993.046168,-0.309423,10017919.138887,78.642443,12738565.613881,202605
2026-01-31,10017919.138887,78.642443,62044.060841,0.484409,81491.912112,0.636248,107601.794533,0.840100,-26109.882421,-0.203853,-25008.437914,-0.195253,-1268.444057,-0.009903,-23739.993858,-0.185350,3142.181300,0.024533,2418.405343,0.018882,0.000000,0.000000,-0.427602,62044.060841,0.056807,10079963.199728,78.699249,12808207.577643,202606
2026-02-28,10079963.199728,78.699249,98369.206674,0.764648,108409.281321,0.842692,94567.989223,0.735101,13841.292098,0.107592,-7648.212130,-0.059451,-375.126597,-0.002916,-7273.085533,-0.056536,-3423.153917,-0.026609,1031.291401,0.008016,0.000000,0.000000,-0.340985,98369.206674,0.423664,10178332.406402,79.118720,12864632.262771,202607
2026-03-31,10178332.406402,79.118720,177420.020659,1.368473,171770.914175,1.324900,113778.467942,0.877594,57992.446234,0.447306,6753.833508,0.052094,325.986060,0.002514,6427.847448,0.049579,-1272.199577,-0.009813,167.472553,0.001292,0.000000,0.000000,-0.617216,177420.020659,0.751257,10355752.427061,79.875780,12964821.580044,202608
2026-04-30,10355752.427061,79.875780,87034.752901,0.667530,109239.192399,0.837832,112491.910263,0.862779,-3252.717865,-0.024947,-22317.662429,-0.171170,-1072.961903,-0.008229,-21244.700526,-0.162940,-693.668205,-0.005320,806.891137,0.006189,0.000000,0.000000,-0.450275,87034.752901,0.217256,10442787.179962,80.093036,13038321.046247,202608
2026-05-31,10442787.179962,80.093036,179547.399374,1.369960,172952.350410,1.319640,115512.606145,0.881370,57439.744266,0.438270,6794.860150,0.051845,314.449679,0.002399,6480.410471,0.049446,-1473.010149,-0.011239,1273.198962,0.009715,0.000000,0.000000,-0.413775,179547.399374,0.956185,10622334.579337,81.049221,13106029.184416,202608
2026-06-30,10622334.579337,81.049221,187140.614849,1.418496,177508.448397,1.345486,103616.190915,0.785394,73892.257482,0.560092,11870.646664,0.089978,537.941885,0.004078,11332.704779,0.085900,-4643.127004,-0.035194,2404.646791,0.018227,0.000000,0.000000,-0.533609,187140.614849,0.884887,10809475.194185,81.934108,13192888.099856,202608
2026-07-31,10809475.194185,81.934108,137250.602670,1.034503,143614.356007,1.082469,112663.182763,0.849180,30951.173244,0.233289,-9805.198689,-0.073905,-429.035174,-0.003234,-9376.163515,-0.070671,1753.748928,0.013219,1687.696424,0.012721,0.000000,0.000000,-0.459526,137250.602670,0.574977,10946725.796855,82.509085,13267297.564314,202608
